gene_ids,males_FPKM_Coeff_of_Var,females_FPKM_Coeff_of_Var
gene-LOC111099736,0.39197697066583,0.419657347947607
gene-LOC111099737,0.20446701724919,0.225131685530309
gene-LOC111099738,0.414555990447858,0.64919112405077
gene-LOC111099739,0.504414214569429,0.329580597060679
gene-LOC111099740,0.529052654210636,0.493932205173617
gene-LOC111099741,1.33866315152467,0.312355524309886
gene-LOC111099742,0.241823705911315,1.06964527527461
gene-LOC111099743,1.24367797768335,1.69310874929964
gene-LOC111099744,0.461814526431454,1.73547376817292
gene-LOC111099745,0.307116308738495,0.585000777171087
gene-LOC111099746,0.228634679286445,0.32044169345593
gene-LOC111099747,0.485679942975004,1.25146479920748
gene-LOC111099748,0.399072878645295,0.300151065453744
gene-LOC111099749,0.590283721750171,1.27906797095918
gene-LOC111099750,NA,NA
gene-LOC111099751,0.482277024983928,1.91899134466587
gene-LOC111099752,0.523035663497391,0.923645213418678
gene-LOC111099753,0.468849759731178,0.559504559642456
gene-LOC111099754,0.384740847432257,0.363841837789444
gene-LOC111099755,0.37170438287804,0.66306383568929
gene-LOC111099756,0.496806126600416,0.701154624109316
gene-LOC111099757,0.513306257522021,0.972571375724933
gene-LOC111099758,0.576215775187516,0.73991013035619
gene-LOC111099759,2.125,NA
gene-LOC111099760,0.717213209438231,0.912372058035684
gene-LOC111099761,1.32511342084174,1.49082064334113
gene-LOC111099762,1.23952567477503,2.91681547239451
gene-LOC111099763,0.116148106981351,0.398790041629396
gene-LOC111099764,1.01812816496288,0.869758084467752
gene-LOC111099765,0.8347379470465,1.56189689345029
gene-LOC111099766,0.33147707169991,0.362090815226932
gene-LOC111099767,NA,2.91681547239451
gene-LOC111099768,1.5215989199928,2.91681547239451
gene-LOC111099769,0.473098511485626,1.05672621237853
gene-LOC111099770,0.434839307979338,0.167938252060982
gene-LOC111099771,0.304668035626487,1.00331034498215
gene-LOC111099772,0.336387902130921,0.409270794135111
gene-LOC111099773,0.399892268564874,0.203178198676586
gene-LOC111099774,0.225144193414223,0.335909325602861
gene-LOC111099775,0.446233283184641,1.08383665310233
gene-LOC111099776,1.74234140764056,0.388062235684127
gene-LOC111099777,0.402739772424484,0.432470198860988
gene-LOC111099778,0.293880007473506,0.371346524848833
gene-LOC111099779,0.325342633481738,0.344311747117593
gene-LOC111099780,0.545342648388704,1.16745252890071
gene-LOC111099781,0.563602842044774,0.8156648164103
gene-LOC111099782,0.179595515027664,0.845259164974624
gene-LOC111099783,0.778233320869849,0.349520666899883
gene-LOC111099784,0.593985763727466,0.417601261990475
gene-LOC111099785,0.504480454733499,0.738948679508578
gene-LOC111099786,0.399625921121759,0.70009890218334
gene-LOC111099787,0.131559120192549,0.749113986251117
gene-LOC111099788,0.717940115196294,1.95350473798635
gene-LOC111099789,1.30622052121336,0.855256058722446
gene-LOC111099790,0.559793829138534,0.768306213731529
gene-LOC111099791,1.30136277140073,1.34059616648813
gene-LOC111099792,0.615993225612494,0.500082646239827
gene-LOC111099793,0.424034816789155,0.655622746115434
gene-LOC111099794,0.516932167855822,0.851581082585632
gene-LOC111099795,0.664423586453855,0.860855548996322
gene-LOC111099796,0.429088426749552,0.724499229196544
gene-LOC111099797,0.315752232864344,0.975462743340856
gene-LOC111099798,0.394724006395845,2.16674203078965
gene-LOC111099799,0.239288496222941,0.725508723384677
gene-LOC111099800,0.284900280689316,1.15171220835669
gene-LOC111099801,1.28440859094238,1.73740576266356
gene-LOC111099802,0.0786017867344638,0.335432424068483
gene-LOC111099803,0.378685740716257,0.735812410260473
gene-LOC111099804,1.60925814653219,1.210941609596
gene-LOC111099805,0.84176025504988,1.08420588589994
gene-LOC111099806,0.452781384399164,0.874631315933289
gene-LOC111099807,0.443662975716428,0.850040487017133
gene-LOC111099808,0.376023023018556,0.38403456514547
gene-LOC111099809,0.848964651356191,NA
gene-LOC111099810,0.384367754083836,1.14505094303794
gene-LOC111099811,1.24012998825569,1.84596743755186
gene-LOC111099812,0.113431237099396,0.417104789808343
gene-LOC111099813,1.23676392984465,1.92076001771514
gene-LOC111099814,0.977853283708733,1.67517513259767
gene-LOC111099815,0.503394020489902,1.36206668419369
gene-LOC111099816,0.987877503277924,0.78970991750787
gene-LOC111099817,2.125,NA
gene-LOC111099818,0.340076018465108,0.707450866171811
gene-LOC111099819,NA,NA
gene-LOC111099820,0.542846645099364,0.870021466038527
gene-LOC111099821,0.491826655670115,1.28482306586982
gene-LOC111099822,0.235526821593192,0.324179582582412
gene-LOC111099823,0.358817887910963,0.40324507361177
gene-LOC111099824,NA,NA
gene-LOC111099825,0.616501643108939,0.402764708689876
gene-LOC111099826,0.358268506082901,0.297212818443961
gene-LOC111099827,0.62042799185819,1.00254938899755
gene-LOC111099828,0.529266084278727,1.0124246056367
gene-LOC111099829,0.590335102883796,0.911150484588638
gene-LOC111099830,0.868462248345592,1.65349707607013
gene-LOC111099831,0.426103017201013,0.657908159288183
gene-LOC111099832,0.847460890072064,1.30322264739801
gene-LOC111099833,1.88442031109481,NA
gene-LOC111099834,1.37179317162525,2.2387183269605
gene-LOC111099835,0.447722009758155,0.539101114604031
gene-LOC111099836,1.69696966954363,2.0805532804606
gene-LOC111099837,1.63039531461483,2.91681547239451
gene-LOC111099838,2.125,2.91681547239451
gene-LOC111099839,0.156632015768221,0.354815846111072
gene-LOC111099840,NA,NA
gene-LOC111099841,0.457791237878214,2.41917180431576
gene-LOC111099842,0.527593232783816,0.442375242308798
gene-LOC111099843,1.12025152036955,2.39079698042761
gene-LOC111099844,0.648332377497351,0.740216455523133
gene-LOC111099845,0.366385483579565,1.04740706533019
gene-LOC111099846,0.210951939697896,0.400227770448976
gene-LOC111099847,0.235215074427863,2.82456182244636
gene-LOC111099848,1.24243608802707,NA
gene-LOC111099849,0.443518031448714,1.01361386246604
gene-LOC111099850,0.323033565580032,0.400787000574632
gene-LOC111099851,0.439260535960454,0.740411878682295
gene-LOC111099852,NA,NA
gene-LOC111099853,0.46330896694707,2.6376973517344
gene-LOC111099854,0.665957509603928,0.77230881674702
gene-LOC111099855,0.472794129774952,0.792813398015999
gene-LOC111099856,0.198927166710473,1.48055956464902
gene-LOC111099857,0.234084441937345,0.352979874009463
gene-LOC111099858,2.125,2.91681547239451
gene-LOC111099859,0.267643522049868,1.07631855026227
gene-LOC111099860,2.125,2.91681547239451
gene-LOC111099861,0.473519192654986,0.44429847745162
gene-LOC111099862,0.477472347934232,0.8252387408837
gene-LOC111099863,0.865598386394285,1.32855921880313
gene-LOC111099864,0.754970276960531,0.800729741925223
gene-LOC111099865,0.718976534141043,1.0142476426929
gene-LOC111099866,0.868562577312687,0.33057407611879
gene-LOC111099867,0.268935783094447,0.341205876664184
gene-LOC111099868,0.660701740600031,1.18888812345824
gene-LOC111099869,0.172756287013262,0.539771003387956
gene-LOC111099870,0.305890645056683,0.309027880724194
gene-LOC111099871,0.787542225927655,1.41254639967037
gene-LOC111099872,0.414532247204158,0.609021653955582
gene-LOC111099873,0.562578290539202,0.229236882415016
gene-LOC111099874,0.672155376756015,2.22528621604353
gene-LOC111099875,1.22734489575679,1.43795232252927
gene-LOC111099876,1.64061961668046,1.92465708600557
gene-LOC111099877,2.10030376484607,2.91681547239451
gene-LOC111099878,0.590568535235822,1.17445030214957
gene-LOC111099879,0.582183081113569,0.882414896229275
gene-LOC111099880,0.531838783352673,0.414628800638389
gene-LOC111099881,0.510684544285224,0.742491620793151
gene-LOC111099882,0.511488102770695,0.140804672768988
gene-LOC111099883,0.373500566345077,0.391752772439344
gene-LOC111099884,0.223099331799925,0.223385730481009
gene-LOC111099885,0.626951456286748,0.911493197267085
gene-LOC111099886,0.327485040871303,0.328312043334056
gene-LOC111099887,0.154001204583016,0.0843557455616625
gene-LOC111099888,0.296350804096768,0.833613356118175
gene-LOC111099889,0.471573230615025,0.594249263639486
gene-LOC111099890,1.31762277859707,2.91681547239451
gene-LOC111099891,NA,NA
gene-LOC111099892,0.909128472444867,0.539261328557212
gene-LOC111099893,2.125,1.82814095791016
gene-LOC111099894,0.851477500955134,2.22634712242507
gene-LOC111099895,0.417957015211013,1.05010601726133
gene-LOC111099896,1.07776004913494,1.34396135010286
gene-LOC111099897,0.485448329775495,0.832570505300271
gene-LOC111099898,0.510670597396012,0.756386410852268
gene-LOC111099899,1.04249167153284,0.823592990609795
gene-LOC111099900,0.645154954554748,0.557425582488121
gene-LOC111099901,1.52102966691487,2.91681547239451
gene-LOC111099902,1.09154358586659,0.985544495822591
gene-LOC111099903,0.526545155579778,0.963498089151484
gene-LOC111099904,0.106679129583156,0.318693948843765
gene-LOC111099905,NA,2.91681547239451
gene-LOC111099906,0.398308656637885,0.771292583573971
gene-LOC111099907,2.125,2.53522532633484
gene-LOC111099908,1.61341262998392,1.88944300266456
gene-LOC111099909,0.388475715290494,1.36500721048821
gene-LOC111099910,0.617218669203475,2.31878175944397
gene-LOC111099911,0.380253406869238,0.620752288158233
gene-LOC111099912,2.125,2.91681547239451
gene-LOC111099913,0.821202923027488,0.614546713888449
gene-LOC111099914,0.697299385140616,0.970620441191757
gene-LOC111099915,1.10785471836484,2.75961475367143
gene-LOC111099916,0.673519565027086,0.544806588380804
gene-LOC111099917,0.513149388225693,0.580729203337678
gene-LOC111099918,0.2129648452764,0.247723256648618
gene-LOC111099919,0.290590154054525,1.10928094144632
gene-LOC111099920,0.711251826340275,1.20745525024462
gene-LOC111099921,0.580497154419666,0.993091920695024
gene-LOC111099922,0.234467938253967,0.514417875202874
gene-LOC111099923,0.674950195752242,0.344032642385162
gene-LOC111099924,0.525150005042349,0.965875858517148
gene-LOC111099925,0.395039281161826,1.18319476791902
gene-LOC111099926,0.374586014616224,1.75788478158761
gene-LOC111099927,0.651151619148166,2.15145148820432
gene-LOC111099928,0.353683174927601,0.404719259730262
gene-LOC111099929,0.492862809682548,0.590438323568203
gene-LOC111099930,2.125,NA
gene-LOC111099931,2.125,NA
gene-LOC111099932,0.303094407331075,0.281132772698697
gene-LOC111099933,0.504987757394373,2.91681547239451
gene-LOC111099934,0.979513764554644,2.40164537319089
gene-LOC111099935,0.509556502190596,1.1420566088273
gene-LOC111099936,0.652647175340289,0.829690046790424
gene-LOC111099937,0.503811194431256,1.48766427867108
gene-LOC111099938,1.99583126924913,1.41880876090955
gene-LOC111099939,1.77028911545214,2.91681547239451
gene-LOC111099940,1.31740092234144,2.06114788573441
gene-LOC111099941,0.451173067086359,0.469572739080915
gene-LOC111099942,1.01917281981371,0.944989381431593
gene-LOC111099943,0.252931505609684,0.443266919373375
gene-LOC111099944,2.125,1.93839512139569
gene-LOC111099945,1.0395724390274,0.57395924049076
gene-LOC111099946,0.761462520068047,2.1297728015809
gene-LOC111099947,0.488468781763921,0.882153982646395
gene-LOC111099948,1.3328441427361,1.68275898388587
gene-LOC111099949,0.569003796341573,0.690085893348626
gene-LOC111099950,1.42676449636945,NA
gene-LOC111099951,NA,NA
gene-LOC111099952,1.11397495767607,1.13628698003268
gene-LOC111099953,0.498062220245836,1.03985350450682
gene-LOC111099954,0.94617852582849,1.5495530013895
gene-LOC111099955,0.897320705521362,NA
gene-LOC111099956,0.565827765904911,0.533597408840487
gene-LOC111099957,0.684249801071832,2.02683323924369
gene-LOC111099958,0.308418247098071,0.330524753624733
gene-LOC111099959,0.49677812512427,0.538858758912119
gene-LOC111099960,0.35123736026325,0.397367422268748
gene-LOC111099961,0.704827682394398,1.35651278016963
gene-LOC111099962,2.125,2.91681547239451
gene-LOC111099963,1.05487526205653,1.01865834091418
gene-LOC111099964,0.828504825519764,2.76136734771897
gene-LOC111099965,0.363596738482959,1.49526515643768
gene-LOC111099966,0.657274830085537,2.55027729331129
gene-LOC111099967,0.567991288105159,0.971698876398902
gene-LOC111099968,0.427062221341238,0.376661131225288
gene-LOC111099969,0.48037282816619,1.60369422753479
gene-LOC111099970,0.737948114532524,1.33372396946253
gene-LOC111099971,1.282816344664,0.920132041359178
gene-LOC111099972,0.462519425950912,2.35175513407635
gene-LOC111099973,0.708156621353359,1.6055634101129
gene-LOC111099974,0.591341514782612,1.22709015870607
gene-LOC111099975,0.267127705613564,0.318657639810602
gene-LOC111099976,0.354541411151071,2.49920586481602
gene-LOC111099977,0.498291947958598,1.04052364708607
gene-LOC111099978,0.652841327011709,1.9383110319776
gene-LOC111099979,0.585130311775278,1.40029759612654
gene-LOC111099980,0.362464533242521,0.213611479476064
gene-LOC111099981,0.611966229271149,1.00143423548225
gene-LOC111099982,0.887576536750834,0.134826350800612
gene-LOC111099983,0.467877912671913,0.437787140862068
gene-LOC111099984,2.125,NA
gene-LOC111099985,0.600987577527272,0.987675887163332
gene-LOC111099986,1.30475437669881,2.48274678483172
gene-LOC111099987,0.462052884673993,1.40917313797729
gene-LOC111099988,2.125,1.44085175185289
gene-LOC111099989,0.659331967008825,1.10581948789352
gene-LOC111099990,0.644010824952318,0.724662077733435
gene-LOC111099991,2.125,1.44724428362939
gene-LOC111099992,0.575178027716018,1.44246230100727
gene-LOC111099993,1.61914762670299,2.53023187952848
gene-LOC111099994,0.267536406661348,1.87580001824065
gene-LOC111099995,0.286798872995288,0.278178367963544
gene-LOC111099996,0.729934140336673,1.15079411055466
gene-LOC111099997,0.388645735080613,0.405743934559963
gene-LOC111099998,1.05581709071564,1.6564970146484
gene-LOC111099999,1.90574451705621,2.91681547239451
gene-LOC111100000,2.125,2.91681547239451
gene-LOC111100001,0.610727946758659,0.488244483564475
gene-LOC111100002,0.708888995287509,1.31239171809484
gene-LOC111100003,0.286053232441149,2.11839580831619
gene-LOC111100004,0.974474910174796,1.41011042171627
gene-LOC111100005,0.764009848050401,1.53707630004425
gene-LOC111100006,0.556367441364229,0.477432753510066
gene-LOC111100007,1.02370165339034,2.91681547239451
gene-LOC111100008,1.03343804074955,2.91681547239451
gene-LOC111100009,NA,NA
gene-LOC111100010,0.96331847500429,0.673613864959236
gene-LOC111100011,0.418601503938675,0.253447966459264
gene-LOC111100012,0.388930811181167,0.751593350067203
gene-LOC111100013,0.532932670746037,0.751362134344402
gene-LOC111100014,0.653137556527735,0.593064617673319
gene-LOC111100015,0.876522933804475,1.32074419082992
gene-LOC111100016,0.397117782626707,0.908437680269953
gene-LOC111100017,0.683961498842664,1.12662012276404
gene-LOC111100018,0.862315681142068,2.88901732761638
gene-LOC111100019,2.125,1.14400626753577
gene-LOC111100020,1.42333634573966,2.91681547239451
gene-LOC111100021,1.63248140302489,1.5422702968166
gene-LOC111100022,0.467755767424322,1.25667001050833
gene-LOC111100023,2.125,1.49868742280187
gene-LOC111100024,1.09098359394414,1.3973325949141
gene-LOC111100025,0.405253965320331,0.645644214823264
gene-LOC111100026,0.713901009400313,1.16116396434761
gene-LOC111100027,0.405209077289586,1.12674191389568
gene-LOC111100028,0.551462662182967,0.506961023428819
gene-LOC111100029,0.307313836838781,0.234953492727451
gene-LOC111100030,1.23013331145915,NA
gene-LOC111100031,0.280589622635849,0.725030555515402
gene-LOC111100032,0.481719782679954,0.706485945482578
gene-LOC111100033,0.43904773994298,1.05786652351081
gene-LOC111100034,0.198560182154144,0.177933879937913
gene-LOC111100035,0.691609858570212,1.12053886176325
gene-LOC111100036,0.694193519038666,0.392760509796521
gene-LOC111100037,1.96664717763904,1.69496582262534
gene-LOC111100038,0.726670552835684,0.464953965872141
gene-LOC111100039,0.497266096106581,1.53870026411762
gene-LOC111100040,0.284187209585556,0.194746791821668
gene-LOC111100041,0.549098690379061,1.05937722937232
gene-LOC111100042,0.271709927337699,0.192797254292441
gene-LOC111100043,0.376714579929617,0.282254240857415
gene-LOC111100044,0.36753058815241,0.682714665742878
gene-LOC111100045,0.472027988644043,0.61923151853328
gene-LOC111100046,0.565814209015674,1.30246530200113
gene-LOC111100047,0.137215666681074,0.203960178824438
gene-LOC111100048,0.736758364130148,2.45890023772335
gene-LOC111100049,0.458982989838684,1.05475649475306
gene-LOC111100050,0.532209617221051,1.13565651102662
gene-LOC111100051,0.4848725504947,1.4428000263655
gene-LOC111100052,0.642872675065637,0.566005607716432
gene-LOC111100053,NA,2.91681547239451
gene-LOC111100054,1.34402728691288,1.63675922631021
gene-LOC111100055,0.723410929783233,2.54314891273218
gene-LOC111100056,0.65890191574452,0.589427090361565
gene-LOC111100057,1.09804907864514,2.38453501210892
gene-LOC111100058,0.570403988736471,0.954093878997383
gene-LOC111100059,NA,2.91681547239451
gene-LOC111100060,0.413523731037625,0.951574513444334
gene-LOC111100061,2.125,2.91681547239451
gene-LOC111100062,0.937158840352367,0.464830945792819
gene-LOC111100063,0.652420213784571,1.27877413979356
