"chr" "start" "end" "difference"
"532" "cvirNC_035780.1" 61034832 61040091 -1
"533" "cvirNC_035780.1" 61692565 61697793 1
"534" "cvirNC_035780.1" 61768986 61796642 1
"535" "cvirNC_035780.1" 62161057 62238092 2
"536" "cvirNC_035780.1" 62427236 62442628 1
"537" "cvirNC_035780.1" 62456533 62466799 -1
"538" "cvirNC_035780.1" 62712756 62729994 2
"539" "cvirNC_035780.1" 62878327 62887074 1
"540" "cvirNC_035780.1" 62969230 62974155 1
"541" "cvirNC_035780.1" 63020669 63035153 -2
"542" "cvirNC_035780.1" 63225811 63234255 1
"543" "cvirNC_035780.1" 63335140 63338352 1
"544" "cvirNC_035780.1" 63353494 63356139 -1
"545" "cvirNC_035780.1" 63613929 63627214 3
"546" "cvirNC_035780.1" 63735041 63752614 1
"547" "cvirNC_035780.1" 63757527 63792498 1
"548" "cvirNC_035780.1" 63937823 63952401 1
"549" "cvirNC_035780.1" 64153894 64178871 5
"550" "cvirNC_035780.1" 64646420 64670837 5
"551" "cvirNC_035780.1" 64713073 64720402 -1
"552" "cvirNC_035780.1" 64839012 64871279 1
"553" "cvirNC_035780.1" 64892005 65022957 1
"554" "cvirNC_035780.1" 64962396 64978703 -1
"555" "cvirNC_035780.1" 65204575 65224398 1
"556" "cvirNC_035780.1" 65543511 65548909 1
"557" "cvirNC_035781.1" 49808 52721 1
"558" "cvirNC_035781.1" 128439 140736 -1
"559" "cvirNC_035781.1" 282220 306934 1
"560" "cvirNC_035781.1" 351631 354845 2
"561" "cvirNC_035781.1" 388731 395671 1
"562" "cvirNC_035781.1" 619148 628953 1
"563" "cvirNC_035781.1" 706423 722389 2
"564" "cvirNC_035781.1" 743321 774572 2
"565" "cvirNC_035781.1" 794541 807511 -1
"566" "cvirNC_035781.1" 823084 826493 2
"567" "cvirNC_035781.1" 932133 935185 1
"568" "cvirNC_035781.1" 1045152 1049448 -1
"569" "cvirNC_035781.1" 1454710 1466401 1
"570" "cvirNC_035781.1" 1512192 1531921 3
"571" "cvirNC_035781.1" 1537925 1544429 1
"572" "cvirNC_035781.1" 1642110 1646570 1
"573" "cvirNC_035781.1" 1667924 1680158 1
"574" "cvirNC_035781.1" 1714238 1725338 1
"575" "cvirNC_035781.1" 1746024 1767282 1
"576" "cvirNC_035781.1" 1897601 1901808 1
"577" "cvirNC_035781.1" 1905257 1921018 1
"578" "cvirNC_035781.1" 1954688 1967503 1
"579" "cvirNC_035781.1" 2012733 2034185 -1
"580" "cvirNC_035781.1" 2134103 2138541 1
"581" "cvirNC_035781.1" 2147427 2158270 -1
"582" "cvirNC_035781.1" 2167518 2177787 1
"583" "cvirNC_035781.1" 2202705 2208638 1
"584" "cvirNC_035781.1" 2210086 2224327 1
"585" "cvirNC_035781.1" 2224393 2233595 1
"586" "cvirNC_035781.1" 2305649 2310518 1
"587" "cvirNC_035781.1" 2428176 2439564 1
"588" "cvirNC_035781.1" 2674762 2686141 1
"589" "cvirNC_035781.1" 2872776 2886951 4
"590" "cvirNC_035781.1" 2890884 2900161 3
"591" "cvirNC_035781.1" 3025689 3029445 -1
"592" "cvirNC_035781.1" 3048612 3050977 1
"593" "cvirNC_035781.1" 3167038 3185557 2
"594" "cvirNC_035781.1" 3306985 3332012 -1
"595" "cvirNC_035781.1" 3352585 3396633 12
"596" "cvirNC_035781.1" 3632365 3638938 -1
"597" "cvirNC_035781.1" 3729978 3735200 1
"598" "cvirNC_035781.1" 3876045 3891772 1
"599" "cvirNC_035781.1" 3944906 3967408 1
"600" "cvirNC_035781.1" 4010900 4049664 1
"601" "cvirNC_035781.1" 4075991 4121446 8
"602" "cvirNC_035781.1" 4094605 4108505 1
"603" "cvirNC_035781.1" 4182173 4245982 1
"604" "cvirNC_035781.1" 4281832 4285950 1
"605" "cvirNC_035781.1" 4292739 4323075 -1
"606" "cvirNC_035781.1" 4327805 4329789 -1
"607" "cvirNC_035781.1" 4380769 4405313 1
"608" "cvirNC_035781.1" 4450022 4461673 1
"609" "cvirNC_035781.1" 4526756 4556514 2
"610" "cvirNC_035781.1" 4578080 4601381 -1
"611" "cvirNC_035781.1" 4606452 4661534 2
"612" "cvirNC_035781.1" 4619789 4651917 2
"613" "cvirNC_035781.1" 5052078 5068742 -1
"614" "cvirNC_035781.1" 5175917 5180971 1
"615" "cvirNC_035781.1" 5273801 5276818 1
"616" "cvirNC_035781.1" 6171088 6198265 2
"617" "cvirNC_035781.1" 6296648 6338881 -1
"618" "cvirNC_035781.1" 6341116 6366119 -3
"619" "cvirNC_035781.1" 6485383 6507366 1
"620" "cvirNC_035781.1" 6599494 6634220 2
"621" "cvirNC_035781.1" 6823231 6849052 1
"622" "cvirNC_035781.1" 6889525 6893968 1
"623" "cvirNC_035781.1" 7107356 7114709 4
"624" "cvirNC_035781.1" 7352343 7354761 1
"625" "cvirNC_035781.1" 7486383 7500319 1
"626" "cvirNC_035781.1" 7643574 7666901 -2
"627" "cvirNC_035781.1" 7673799 7677371 -1
"628" "cvirNC_035781.1" 7678045 7716406 6
"629" "cvirNC_035781.1" 7828345 7847411 1
"630" "cvirNC_035781.1" 7948746 7969899 -1
"631" "cvirNC_035781.1" 8015042 8021964 1
"632" "cvirNC_035781.1" 8096911 8131461 1
"633" "cvirNC_035781.1" 8216465 8261240 1
"634" "cvirNC_035781.1" 8622099 8638276 2
"635" "cvirNC_035781.1" 8646763 8652694 1
"636" "cvirNC_035781.1" 8818025 8859003 1
"637" "cvirNC_035781.1" 8917036 8928186 1
"638" "cvirNC_035781.1" 8941496 8949965 1
"639" "cvirNC_035781.1" 8972856 8974687 1
"640" "cvirNC_035781.1" 8979772 9035748 3
"641" "cvirNC_035781.1" 9069030 9093422 1
"642" "cvirNC_035781.1" 9106571 9112522 1
"643" "cvirNC_035781.1" 9226285 9231763 2
"644" "cvirNC_035781.1" 9232380 9238688 1
"645" "cvirNC_035781.1" 9346594 9363798 1
"646" "cvirNC_035781.1" 9378621 9426188 -1
"647" "cvirNC_035781.1" 9552987 9585895 3
"648" "cvirNC_035781.1" 9652772 9659439 -1
"649" "cvirNC_035781.1" 9744953 9753200 -1
"650" "cvirNC_035781.1" 9822279 9843878 2
"651" "cvirNC_035781.1" 9886132 9900949 -1
"652" "cvirNC_035781.1" 9935690 9957287 3
"653" "cvirNC_035781.1" 9971254 9998725 3
"654" "cvirNC_035781.1" 10070147 10080889 5
"655" "cvirNC_035781.1" 10082222 10105573 1
"656" "cvirNC_035781.1" 10120518 10126769 2
"657" "cvirNC_035781.1" 10149490 10153631 1
"658" "cvirNC_035781.1" 10396225 10410147 2
"659" "cvirNC_035781.1" 10531171 10534271 1
"660" "cvirNC_035781.1" 10638203 10648115 1
"661" "cvirNC_035781.1" 10749040 10761122 -1
"662" "cvirNC_035781.1" 10805969 10810749 -1
"663" "cvirNC_035781.1" 10840446 10853327 1
"664" "cvirNC_035781.1" 10899378 10943277 2
"665" "cvirNC_035781.1" 10951956 10958488 1
"666" "cvirNC_035781.1" 11103941 11107497 1
"667" "cvirNC_035781.1" 11242951 11274280 4
"668" "cvirNC_035781.1" 11332561 11344272 1
"669" "cvirNC_035781.1" 11365118 11373573 2
"670" "cvirNC_035781.1" 11395428 11398809 1
"671" "cvirNC_035781.1" 11471967 11492274 -1
"672" "cvirNC_035781.1" 11642758 11658504 1
"673" "cvirNC_035781.1" 11786642 11804794 4
"674" "cvirNC_035781.1" 11872038 11907853 5
"675" "cvirNC_035781.1" 11935416 11946986 2
"676" "cvirNC_035781.1" 11985514 11999914 1
"677" "cvirNC_035781.1" 12069109 12089594 1
"678" "cvirNC_035781.1" 12209856 12221303 1
"679" "cvirNC_035781.1" 12353062 12384072 1
"680" "cvirNC_035781.1" 12415200 12426381 1
"681" "cvirNC_035781.1" 12455248 12462007 1
"682" "cvirNC_035781.1" 12483139 12489196 -1
"683" "cvirNC_035781.1" 12626523 12629639 1
"684" "cvirNC_035781.1" 12683368 12687017 1
"685" "cvirNC_035781.1" 12756528 12814388 1
"686" "cvirNC_035781.1" 13195913 13205964 1
"687" "cvirNC_035781.1" 13518345 13540734 1
"688" "cvirNC_035781.1" 13755996 13771076 -1
"689" "cvirNC_035781.1" 13791268 13798115 1
"690" "cvirNC_035781.1" 14020900 14031473 1
"691" "cvirNC_035781.1" 14035048 14051081 -1
"692" "cvirNC_035781.1" 14086614 14089793 -2
"693" "cvirNC_035781.1" 14106643 14117909 1
"694" "cvirNC_035781.1" 14217050 14223134 1
"695" "cvirNC_035781.1" 14247336 14264230 1
"696" "cvirNC_035781.1" 14513419 14523660 1
"697" "cvirNC_035781.1" 14770062 14773086 1
"698" "cvirNC_035781.1" 15308402 15326590 5
"699" "cvirNC_035781.1" 15424686 15430757 1
"700" "cvirNC_035781.1" 15490778 15494306 1
"701" "cvirNC_035781.1" 15590394 15630561 1
"702" "cvirNC_035781.1" 15643275 15686803 1
"703" "cvirNC_035781.1" 15717987 15749119 1
"704" "cvirNC_035781.1" 15781000 15808474 -1
"705" "cvirNC_035781.1" 15859165 15861849 1
"706" "cvirNC_035781.1" 15882239 15909439 2
"707" "cvirNC_035781.1" 15929258 15956377 -1
"708" "cvirNC_035781.1" 16211102 16236288 5
"709" "cvirNC_035781.1" 16250708 16276991 2
"710" "cvirNC_035781.1" 16339035 16352715 1
"711" "cvirNC_035781.1" 16353633 16358973 1
"712" "cvirNC_035781.1" 16381360 16386625 1
"713" "cvirNC_035781.1" 16388756 16397617 1
"714" "cvirNC_035781.1" 16467811 16476748 -1
"715" "cvirNC_035781.1" 16542957 16560683 1
"716" "cvirNC_035781.1" 17006271 17014877 1
"717" "cvirNC_035781.1" 17028720 17035550 1
"718" "cvirNC_035781.1" 17326172 17358948 2
"719" "cvirNC_035781.1" 17521587 17534467 -1
"720" "cvirNC_035781.1" 17619753 17648082 2
"721" "cvirNC_035781.1" 17729482 17759547 1
"722" "cvirNC_035781.1" 17763447 17786517 1
"723" "cvirNC_035781.1" 17950861 17981661 3
"724" "cvirNC_035781.1" 17986402 17996163 -1
"725" "cvirNC_035781.1" 18051873 18073046 1
"726" "cvirNC_035781.1" 18115860 18125192 1
"727" "cvirNC_035781.1" 18129334 18148412 3
"728" "cvirNC_035781.1" 18188870 18206329 1
"729" "cvirNC_035781.1" 18224007 18229910 1
"730" "cvirNC_035781.1" 18234072 18239822 1
"731" "cvirNC_035781.1" 18280615 18313609 2
"732" "cvirNC_035781.1" 18488072 18498496 1
"733" "cvirNC_035781.1" 18661098 18689543 -1
"734" "cvirNC_035781.1" 18751714 18765479 1
"735" "cvirNC_035781.1" 18769444 18799127 1
"736" "cvirNC_035781.1" 18818989 18826507 1
"737" "cvirNC_035781.1" 18827158 18844800 1
"738" "cvirNC_035781.1" 18950012 18964940 1
"739" "cvirNC_035781.1" 18979923 19012475 3
"740" "cvirNC_035781.1" 19156263 19163527 1
"741" "cvirNC_035781.1" 19266906 19272811 1
"742" "cvirNC_035781.1" 19276968 19290904 5
"743" "cvirNC_035781.1" 19379705 19421674 1
"744" "cvirNC_035781.1" 19474391 19481429 1
"745" "cvirNC_035781.1" 19674031 19719282 1
"746" "cvirNC_035781.1" 19858411 19860515 -1
"747" "cvirNC_035781.1" 19989770 20022929 4
"748" "cvirNC_035781.1" 20061506 20066275 -1
"749" "cvirNC_035781.1" 20066486 20092290 2
"750" "cvirNC_035781.1" 20242016 20250757 1
"751" "cvirNC_035781.1" 20256279 20273418 7
"752" "cvirNC_035781.1" 20289604 20293175 -1
"753" "cvirNC_035781.1" 21049215 21072046 3
"754" "cvirNC_035781.1" 21305476 21429392 2
"755" "cvirNC_035781.1" 21931416 21991836 -1
"756" "cvirNC_035781.1" 21991966 22031474 1
"757" "cvirNC_035781.1" 22411856 22434298 1
"758" "cvirNC_035781.1" 22576808 22579557 1
"759" "cvirNC_035781.1" 22611644 22703042 4
"760" "cvirNC_035781.1" 22889848 22895901 1
"761" "cvirNC_035781.1" 23044622 23050574 1
"762" "cvirNC_035781.1" 23290814 23314585 2
"763" "cvirNC_035781.1" 23425708 23432543 1
"764" "cvirNC_035781.1" 23464996 23504829 6
"765" "cvirNC_035781.1" 23511065 23517969 2
"766" "cvirNC_035781.1" 23547365 23984687 2
"767" "cvirNC_035781.1" 23579208 23628408 1
"768" "cvirNC_035781.1" 23704212 23726612 2
"769" "cvirNC_035781.1" 23820307 23821560 2
"770" "cvirNC_035781.1" 23837638 23843982 -1
"771" "cvirNC_035781.1" 23854276 23882522 1
"772" "cvirNC_035781.1" 23885166 23924584 2
"773" "cvirNC_035781.1" 23931632 23938683 3
"774" "cvirNC_035781.1" 23987954 24036006 1
"775" "cvirNC_035781.1" 24246573 24262669 -1
"776" "cvirNC_035781.1" 24269110 24280370 -1
"777" "cvirNC_035781.1" 24628881 24655092 4
"778" "cvirNC_035781.1" 24665746 24683616 1
"779" "cvirNC_035781.1" 24785255 24787117 -1
"780" "cvirNC_035781.1" 24849205 24869232 1
"781" "cvirNC_035781.1" 24936793 24953997 1
"782" "cvirNC_035781.1" 25151499 25155938 1
"783" "cvirNC_035781.1" 25256125 25275312 2
"784" "cvirNC_035781.1" 25284638 25302562 1
"785" "cvirNC_035781.1" 25394359 25412424 2
"786" "cvirNC_035781.1" 25447975 25452259 1
"787" "cvirNC_035781.1" 25566358 25585223 1
"788" "cvirNC_035781.1" 25624452 25641141 1
"789" "cvirNC_035781.1" 25690623 25695475 1
"790" "cvirNC_035781.1" 25966881 26014698 7
"791" "cvirNC_035781.1" 26079193 26095471 -2
"792" "cvirNC_035781.1" 26186629 26193360 1
"793" "cvirNC_035781.1" 26735744 26746682 1
"794" "cvirNC_035781.1" 27014622 27017958 -1
"795" "cvirNC_035781.1" 27038639 27069474 3
"796" "cvirNC_035781.1" 27090519 27095659 1
"797" "cvirNC_035781.1" 27333779 27385434 1
"798" "cvirNC_035781.1" 27402497 27405505 -1
"799" "cvirNC_035781.1" 27412692 27424982 1
"800" "cvirNC_035781.1" 27476228 27497258 1
"801" "cvirNC_035781.1" 27669167 27704362 -1
"802" "cvirNC_035781.1" 27705315 27728661 -1
"803" "cvirNC_035781.1" 27877674 27887334 1
"804" "cvirNC_035781.1" 27887370 27894088 1
"805" "cvirNC_035781.1" 27907084 27970692 1
"806" "cvirNC_035781.1" 28049975 28080532 1
"807" "cvirNC_035781.1" 28286882 28301520 1
"808" "cvirNC_035781.1" 28506678 28526775 1
"809" "cvirNC_035781.1" 28527361 28533811 1
"810" "cvirNC_035781.1" 28843009 28865738 10
"811" "cvirNC_035781.1" 28867040 28872772 1
"812" "cvirNC_035781.1" 29025314 29073319 2
"813" "cvirNC_035781.1" 29137284 29150973 1
"814" "cvirNC_035781.1" 29200241 29205303 1
"815" "cvirNC_035781.1" 29263658 29294139 1
"816" "cvirNC_035781.1" 29294554 29303633 1
"817" "cvirNC_035781.1" 29304482 29319435 1
"818" "cvirNC_035781.1" 29328953 29335352 1
"819" "cvirNC_035781.1" 29702219 29717874 1
"820" "cvirNC_035781.1" 29821380 29825115 1
"821" "cvirNC_035781.1" 29898193 29915965 -3
"822" "cvirNC_035781.1" 29944015 29956284 1
"823" "cvirNC_035781.1" 30013268 30023815 -1
"824" "cvirNC_035781.1" 30078813 30099328 1
"825" "cvirNC_035781.1" 30099310 30116007 -1
"826" "cvirNC_035781.1" 30435869 30472882 1
"827" "cvirNC_035781.1" 30551420 30566011 1
"828" "cvirNC_035781.1" 30641948 30662036 -1
"829" "cvirNC_035781.1" 30916262 30932139 1
"830" "cvirNC_035781.1" 31133797 31133905 -2
"831" "cvirNC_035781.1" 31133996 31149350 2
"832" "cvirNC_035781.1" 31306338 31369279 3
"833" "cvirNC_035781.1" 31571631 31581499 1
"834" "cvirNC_035781.1" 31584128 31602623 1
"835" "cvirNC_035781.1" 31619264 31630029 1
"836" "cvirNC_035781.1" 31677997 31687240 1
"837" "cvirNC_035781.1" 31696590 31702593 1
"838" "cvirNC_035781.1" 31708150 31715445 3
"839" "cvirNC_035781.1" 31836439 31852402 2
"840" "cvirNC_035781.1" 31894851 31901395 1
"841" "cvirNC_035781.1" 31998911 32034589 1
"842" "cvirNC_035781.1" 32040952 32070611 -1
"843" "cvirNC_035781.1" 32216802 32218247 -1
"844" "cvirNC_035781.1" 32747205 32752140 -1
"845" "cvirNC_035781.1" 32819286 32822090 1
"846" "cvirNC_035781.1" 32945048 32960516 1
"847" "cvirNC_035781.1" 33007561 33024251 1
"848" "cvirNC_035781.1" 33008102 33013068 1
"849" "cvirNC_035781.1" 33068806 33071555 1
"850" "cvirNC_035781.1" 33436814 33454762 2
"851" "cvirNC_035781.1" 33517522 33541919 1
"852" "cvirNC_035781.1" 33603020 33609907 1
"853" "cvirNC_035781.1" 33691788 33715736 5
"854" "cvirNC_035781.1" 33894476 33918977 10
"855" "cvirNC_035781.1" 33958721 33970627 -1
"856" "cvirNC_035781.1" 34055462 34071823 1
"857" "cvirNC_035781.1" 34256497 34280644 7
"858" "cvirNC_035781.1" 34440387 34459580 4
"859" "cvirNC_035781.1" 34466774 34504113 1
"860" "cvirNC_035781.1" 34513909 34537189 8
"861" "cvirNC_035781.1" 34558103 34569593 2
"862" "cvirNC_035781.1" 34663948 34680326 1
"863" "cvirNC_035781.1" 34806994 34837631 -1
"864" "cvirNC_035781.1" 34951353 34972108 -1
"865" "cvirNC_035781.1" 34996130 35016713 1
"866" "cvirNC_035781.1" 35090800 35165760 2
"867" "cvirNC_035781.1" 35587379 35604428 1
"868" "cvirNC_035781.1" 35627043 35658821 2
"869" "cvirNC_035781.1" 35711472 35748637 -1
"870" "cvirNC_035781.1" 35832098 35847015 1
"871" "cvirNC_035781.1" 35997100 36003672 1
"872" "cvirNC_035781.1" 36018792 36037781 2
"873" "cvirNC_035781.1" 36073666 36089933 1
"874" "cvirNC_035781.1" 36221209 36225143 1
"875" "cvirNC_035781.1" 36578196 36606059 1
"876" "cvirNC_035781.1" 37546837 37553391 1
"877" "cvirNC_035781.1" 37806088 37814454 1
"878" "cvirNC_035781.1" 37828495 37845357 1
"879" "cvirNC_035781.1" 37938727 37961859 2
"880" "cvirNC_035781.1" 37962867 37967011 -1
"881" "cvirNC_035781.1" 38083975 38094663 1
"882" "cvirNC_035781.1" 38181415 38204664 1
"883" "cvirNC_035781.1" 38226892 38246402 -1
"884" "cvirNC_035781.1" 38307807 38327098 -1
"885" "cvirNC_035781.1" 38393448 38433868 -2
"886" "cvirNC_035781.1" 38459819 38467401 1
"887" "cvirNC_035781.1" 38478848 38542061 6
"888" "cvirNC_035781.1" 38726883 38733801 1
"889" "cvirNC_035781.1" 38744893 38781840 2
"890" "cvirNC_035781.1" 38910814 38912207 -1
"891" "cvirNC_035781.1" 39292142 39327831 3
"892" "cvirNC_035781.1" 39348193 39368340 4
"893" "cvirNC_035781.1" 39376931 39387730 -1
"894" "cvirNC_035781.1" 39400592 39407389 1
"895" "cvirNC_035781.1" 39450615 39461880 1
"896" "cvirNC_035781.1" 39462047 39467744 2
"897" "cvirNC_035781.1" 39486511 39496569 1
"898" "cvirNC_035781.1" 39507763 39528061 3
"899" "cvirNC_035781.1" 39530243 39544036 1
"900" "cvirNC_035781.1" 39546923 39580797 4
"901" "cvirNC_035781.1" 39905730 39919134 1
"902" "cvirNC_035781.1" 39933727 39935149 -1
"903" "cvirNC_035781.1" 40079990 40087910 -1
"904" "cvirNC_035781.1" 41023214 41052924 2
"905" "cvirNC_035781.1" 41110523 41120458 2
"906" "cvirNC_035781.1" 41200670 41221102 -1
"907" "cvirNC_035781.1" 41222821 41236135 1
"908" "cvirNC_035781.1" 41404942 41431536 1
"909" "cvirNC_035781.1" 41444299 41493300 4
"910" "cvirNC_035781.1" 41494131 41499173 1
"911" "cvirNC_035781.1" 41516399 41536026 2
"912" "cvirNC_035781.1" 41570133 41601409 2
"913" "cvirNC_035781.1" 42118767 42136101 1
"914" "cvirNC_035781.1" 42216068 42236469 1
"915" "cvirNC_035781.1" 42247690 42261703 1
"916" "cvirNC_035781.1" 42471960 42477734 -1
"917" "cvirNC_035781.1" 42622742 42625636 1
"918" "cvirNC_035781.1" 42841189 42841260 -7
"919" "cvirNC_035781.1" 43510807 43535517 1
"920" "cvirNC_035781.1" 43858183 43858663 -1
"921" "cvirNC_035781.1" 43893486 43905875 1
"922" "cvirNC_035781.1" 43905817 43914042 -1
"923" "cvirNC_035781.1" 43914166 43930790 1
"924" "cvirNC_035781.1" 43989238 44010056 1
"925" "cvirNC_035781.1" 44454582 44475080 1
"926" "cvirNC_035781.1" 44518982 44520575 1
"927" "cvirNC_035781.1" 44540112 44548906 1
"928" "cvirNC_035781.1" 44550143 44566009 -1
"929" "cvirNC_035781.1" 44582199 44586441 1
"930" "cvirNC_035781.1" 44635034 44655330 1
"931" "cvirNC_035781.1" 45035331 45043805 -1
"932" "cvirNC_035781.1" 45137599 45144510 1
"933" "cvirNC_035781.1" 45769862 45778441 1
"934" "cvirNC_035781.1" 46476552 46505264 1
"935" "cvirNC_035781.1" 46483701 46489842 1
"936" "cvirNC_035781.1" 46966764 46970314 -1
"937" "cvirNC_035781.1" 47061144 47069929 1
"938" "cvirNC_035781.1" 47106083 47115418 1
"939" "cvirNC_035781.1" 47166401 47179559 1
"940" "cvirNC_035781.1" 47208391 47245757 2
"941" "cvirNC_035781.1" 47314127 47321620 1
"942" "cvirNC_035781.1" 47562210 47573695 -1
"943" "cvirNC_035781.1" 47730698 47747320 1
"944" "cvirNC_035781.1" 47790779 47790850 2
"945" "cvirNC_035781.1" 47949458 47953089 1
"946" "cvirNC_035781.1" 47979322 47989334 1
"947" "cvirNC_035781.1" 48086257 48091616 1
"948" "cvirNC_035781.1" 48126685 48141689 -1
"949" "cvirNC_035781.1" 48164849 48173469 2
"950" "cvirNC_035781.1" 48181178 48210531 2
"951" "cvirNC_035781.1" 48219375 48228036 4
"952" "cvirNC_035781.1" 48244056 48261057 1
"953" "cvirNC_035781.1" 48313435 48327170 -1
"954" "cvirNC_035781.1" 48355172 48367422 1
"955" "cvirNC_035781.1" 48388098 48392586 1
"956" "cvirNC_035781.1" 48393077 48436128 5
"957" "cvirNC_035781.1" 48540679 48551881 -1
"958" "cvirNC_035781.1" 48593691 48602629 -2
"959" "cvirNC_035781.1" 48617318 48625546 1
"960" "cvirNC_035781.1" 48684541 48709329 1
"961" "cvirNC_035781.1" 48964915 48979885 1
"962" "cvirNC_035781.1" 48983080 49017599 3
"963" "cvirNC_035781.1" 49077158 49086474 1
"964" "cvirNC_035781.1" 49246481 49256894 1
"965" "cvirNC_035781.1" 49290180 49293167 1
"966" "cvirNC_035781.1" 49334020 49349075 1
"967" "cvirNC_035781.1" 49405031 49409424 -1
"968" "cvirNC_035781.1" 49433712 49480539 7
"969" "cvirNC_035781.1" 49481091 49485975 -1
"970" "cvirNC_035781.1" 49531779 49532655 -1
"971" "cvirNC_035781.1" 49556941 49570526 -1
"972" "cvirNC_035781.1" 49579116 49580622 1
"973" "cvirNC_035781.1" 49600719 49607338 2
"974" "cvirNC_035781.1" 49631413 49655328 1
"975" "cvirNC_035781.1" 49668191 49676333 4
"976" "cvirNC_035781.1" 49843744 49847828 -1
"977" "cvirNC_035781.1" 49985315 49996405 3
"978" "cvirNC_035781.1" 50010048 50016055 2
"979" "cvirNC_035781.1" 50205580 50243326 1
"980" "cvirNC_035781.1" 50272721 50288061 3
"981" "cvirNC_035781.1" 50639222 50647884 1
"982" "cvirNC_035781.1" 50668564 50706175 1
"983" "cvirNC_035781.1" 50720082 50727562 1
"984" "cvirNC_035781.1" 50799590 50809493 2
"985" "cvirNC_035781.1" 50838852 50847635 1
"986" "cvirNC_035781.1" 50885189 50899849 1
"987" "cvirNC_035781.1" 50970178 50971968 -1
"988" "cvirNC_035781.1" 51299805 51303662 -1
"989" "cvirNC_035781.1" 51315328 51396852 1
"990" "cvirNC_035781.1" 51422801 51426040 1
"991" "cvirNC_035781.1" 51606174 51609293 2
"992" "cvirNC_035781.1" 51659219 51664639 1
"993" "cvirNC_035781.1" 51902142 52013338 1
"994" "cvirNC_035781.1" 52397005 52406389 2
"995" "cvirNC_035781.1" 52565168 52576763 1
"996" "cvirNC_035781.1" 52579448 52597992 4
"997" "cvirNC_035781.1" 52646726 52657636 1
"998" "cvirNC_035781.1" 52666547 52671794 -1
"999" "cvirNC_035781.1" 52698360 52711493 2
"1000" "cvirNC_035781.1" 52752934 52758959 6
"1001" "cvirNC_035781.1" 52947002 52957668 1
"1002" "cvirNC_035781.1" 53367140 53376491 1
"1003" "cvirNC_035781.1" 53376564 53386610 1
"1004" "cvirNC_035781.1" 53399415 53403188 2
"1005" "cvirNC_035781.1" 53597610 53648103 2
"1006" "cvirNC_035781.1" 54183608 54210381 1
"1007" "cvirNC_035781.1" 54214248 54234845 2
"1008" "cvirNC_035781.1" 54273633 54278831 1
"1009" "cvirNC_035781.1" 54475200 54487289 1
"1010" "cvirNC_035781.1" 54595725 54611872 -1
"1011" "cvirNC_035781.1" 54640490 54656627 6
"1012" "cvirNC_035781.1" 54803477 54806232 1
"1013" "cvirNC_035781.1" 54917643 54923868 2
"1014" "cvirNC_035781.1" 54960000 54970267 1
"1015" "cvirNC_035781.1" 55142775 55146682 1
"1016" "cvirNC_035781.1" 55149768 55164805 -1
"1017" "cvirNC_035781.1" 55298001 55302850 1
"1018" "cvirNC_035781.1" 55333685 55345779 1
"1019" "cvirNC_035781.1" 55410480 55417114 1
"1020" "cvirNC_035781.1" 55435690 55487852 1
"1021" "cvirNC_035781.1" 55579166 55584078 1
"1022" "cvirNC_035781.1" 55690730 55699823 2
"1023" "cvirNC_035781.1" 56007994 56017253 -2
"1024" "cvirNC_035781.1" 56041901 56061586 2
"1025" "cvirNC_035781.1" 56064010 56088512 2
"1026" "cvirNC_035781.1" 56093659 56116178 -2
"1027" "cvirNC_035781.1" 56186516 56196364 -1
"1028" "cvirNC_035781.1" 56213473 56245772 2
