GO.ID,Term,Annotated,Significant,Expected,classic
GO:0061013,regulation of mRNA catabolic process,1,0,0.3,1.000
GO:0061014,positive regulation of mRNA catabolic pr...,1,0,0.3,1.000
GO:0061055,myotome development,1,0,0.3,1.000
GO:0061077,chaperone-mediated protein folding,1,0,0.3,1.000
GO:0061138,morphogenesis of a branching epithelium,1,0,0.3,1.000
GO:0061326,renal tubule development,1,0,0.3,1.000
GO:0061333,renal tubule morphogenesis,1,0,0.3,1.000
GO:0061448,connective tissue development,1,0,0.3,1.000
GO:0061458,reproductive system development,2,0,0.6,1.000
GO:0061512,protein localization to cilium,1,0,0.3,1.000
GO:0061572,actin filament bundle organization,1,0,0.3,1.000
GO:0061647,histone H3-K9 modification,1,0,0.3,1.000
GO:0061724,lipophagy,1,0,0.3,1.000
GO:0061912,selective autophagy,1,0,0.3,1.000
GO:0061919,process utilizing autophagic mechanism,3,0,0.91,1.000
GO:0061951,establishment of protein localization to...,1,0,0.3,1.000
GO:0062012,regulation of small molecule metabolic p...,3,0,0.91,1.000
GO:0062013,positive regulation of small molecule me...,1,0,0.3,1.000
GO:0070167,regulation of biomineral tissue developm...,1,0,0.3,1.000
GO:0070169,positive regulation of biomineral tissue...,1,0,0.3,1.000
GO:0070201,regulation of establishment of protein l...,1,0,0.3,1.000
GO:0070302,regulation of stress-activated protein k...,1,0,0.3,1.000
GO:0070304,positive regulation of stress-activated ...,1,0,0.3,1.000
GO:0070555,response to interleukin-1,1,0,0.3,1.000
GO:0070590,spore wall biogenesis,1,0,0.3,1.000
GO:0070591,ascospore wall biogenesis,1,0,0.3,1.000
GO:0070646,protein modification by small protein re...,1,0,0.3,1.000
GO:0070661,leukocyte proliferation,2,0,0.6,1.000
GO:0070663,regulation of leukocyte proliferation,2,0,0.6,1.000
GO:0070664,negative regulation of leukocyte prolife...,1,0,0.3,1.000
GO:0070665,positive regulation of leukocyte prolife...,1,0,0.3,1.000
GO:0070726,cell wall assembly,1,0,0.3,1.000
GO:0070830,bicellular tight junction assembly,1,0,0.3,1.000
GO:0070848,response to growth factor,4,0,1.21,1.000
GO:0070873,regulation of glycogen metabolic process,1,0,0.3,1.000
GO:0070875,positive regulation of glycogen metaboli...,1,0,0.3,1.000
GO:0070911,global genome nucleotide-excision repair,1,0,0.3,1.000
GO:0070918,regulatory ncRNA processing,1,0,0.3,1.000
GO:0070977,bone maturation,1,0,0.3,1.000
GO:0070983,dendrite guidance,1,0,0.3,1.000
GO:0071103,DNA conformation change,1,0,0.3,1.000
GO:0071216,cellular response to biotic stimulus,1,0,0.3,1.000
GO:0071219,cellular response to molecule of bacteri...,1,0,0.3,1.000
GO:0071222,cellular response to lipopolysaccharide,1,0,0.3,1.000
GO:0071345,cellular response to cytokine stimulus,2,0,0.6,1.000
GO:0071347,cellular response to interleukin-1,1,0,0.3,1.000
GO:0071357,cellular response to type I interferon,1,0,0.3,1.000
GO:0071363,cellular response to growth factor stimu...,4,0,1.21,1.000
GO:0071559,response to transforming growth factor b...,3,0,0.91,1.000
GO:0071560,cellular response to transforming growth...,3,0,0.91,1.000
GO:0071586,CAAX-box protein processing,1,0,0.3,1.000
GO:0071599,otic vesicle development,1,0,0.3,1.000
GO:0071692,protein localization to extracellular re...,1,0,0.3,1.000
GO:0071696,ectodermal placode development,1,0,0.3,1.000
GO:0071697,ectodermal placode morphogenesis,1,0,0.3,1.000
GO:0071698,olfactory placode development,1,0,0.3,1.000
GO:0071699,olfactory placode morphogenesis,1,0,0.3,1.000
GO:0071766,Actinobacterium-type cell wall biogenesi...,1,0,0.3,1.000
GO:0071774,response to fibroblast growth factor,1,0,0.3,1.000
GO:0071852,fungal-type cell wall organization or bi...,1,0,0.3,1.000
GO:0071875,adrenergic receptor signaling pathway,1,0,0.3,1.000
GO:0071880,adenylate cyclase-activating adrenergic ...,1,0,0.3,1.000
GO:0071940,fungal-type cell wall assembly,1,0,0.3,1.000
GO:0072006,nephron development,1,0,0.3,1.000
GO:0072009,nephron epithelium development,1,0,0.3,1.000
GO:0072028,nephron morphogenesis,1,0,0.3,1.000
GO:0072073,kidney epithelium development,1,0,0.3,1.000
GO:0072078,nephron tubule morphogenesis,1,0,0.3,1.000
GO:0072080,nephron tubule development,1,0,0.3,1.000
GO:0072088,nephron epithelium morphogenesis,1,0,0.3,1.000
GO:0072137,condensed mesenchymal cell proliferation,1,0,0.3,1.000
GO:0072160,nephron tubule epithelial cell different...,1,0,0.3,1.000
GO:0072163,mesonephric epithelium development,1,0,0.3,1.000
GO:0072164,mesonephric tubule development,1,0,0.3,1.000
GO:0072170,metanephric tubule development,1,0,0.3,1.000
GO:0072171,mesonephric tubule morphogenesis,1,0,0.3,1.000
GO:0072182,regulation of nephron tubule epithelial ...,1,0,0.3,1.000
GO:0072202,cell differentiation involved in metanep...,1,0,0.3,1.000
GO:0072207,metanephric epithelium development,1,0,0.3,1.000
GO:0072234,metanephric nephron tubule development,1,0,0.3,1.000
GO:0072243,metanephric nephron epithelium developme...,1,0,0.3,1.000
GO:0072257,metanephric nephron tubule epithelial ce...,1,0,0.3,1.000
GO:0072307,regulation of metanephric nephron tubule...,1,0,0.3,1.000
GO:0072329,monocarboxylic acid catabolic process,1,0,0.3,1.000
GO:0072330,monocarboxylic acid biosynthetic process,1,0,0.3,1.000
GO:0072498,embryonic skeletal joint development,1,0,0.3,1.000
GO:0072522,purine-containing compound biosynthetic ...,2,0,0.6,1.000
GO:0072527,pyrimidine-containing compound metabolic...,2,0,0.6,1.000
GO:0072528,pyrimidine-containing compound biosynthe...,1,0,0.3,1.000
GO:0072529,pyrimidine-containing compound catabolic...,1,0,0.3,1.000
GO:0072657,protein localization to membrane,5,0,1.51,1.000
GO:0072659,protein localization to plasma membrane,1,0,0.3,1.000
GO:0072698,protein localization to microtubule cyto...,1,0,0.3,1.000
GO:0072710,response to hydroxyurea,1,0,0.3,1.000
GO:0072711,cellular response to hydroxyurea,1,0,0.3,1.000
GO:0075071,symbiont-mediated perturbation of host a...,1,0,0.3,1.000
GO:0075109,perturbation of host receptor-mediated s...,1,0,0.3,1.000
GO:0075111,symbiont-mediated suppression of host re...,1,0,0.3,1.000
GO:0075136,response to host,1,0,0.3,1.000
GO:0075528,perturbation by virus of host immune res...,1,0,0.3,1.000
GO:0075733,intracellular transport of virus,1,0,0.3,1.000
GO:0080120,CAAX-box protein maturation,1,0,0.3,1.000
GO:0080134,regulation of response to stress,3,0,0.91,1.000
GO:0080135,regulation of cellular response to stres...,2,0,0.6,1.000
GO:0090066,regulation of anatomical structure size,2,0,0.6,1.000
GO:0090068,positive regulation of cell cycle proces...,2,0,0.6,1.000
GO:0090092,regulation of transmembrane receptor pro...,2,0,0.6,1.000
GO:0090101,negative regulation of transmembrane rec...,2,0,0.6,1.000
GO:0090130,tissue migration,1,0,0.3,1.000
GO:0090132,epithelium migration,1,0,0.3,1.000
GO:0090150,establishment of protein localization to...,1,0,0.3,1.000
GO:0090181,regulation of cholesterol metabolic proc...,1,0,0.3,1.000
GO:0090257,regulation of muscle system process,1,0,0.3,1.000
GO:0090287,regulation of cellular response to growt...,2,0,0.6,1.000
GO:0090307,mitotic spindle assembly,1,0,0.3,1.000
GO:0090329,regulation of DNA-templated DNA replicat...,1,0,0.3,1.000
GO:0090596,sensory organ morphogenesis,4,0,1.21,1.000
GO:0097009,energy homeostasis,1,0,0.3,1.000
GO:0097106,postsynaptic density organization,1,0,0.3,1.000
GO:0097119,postsynaptic density protein 95 clusteri...,1,0,0.3,1.000
GO:0097120,receptor localization to synapse,2,0,0.6,1.000
GO:0097305,response to alcohol,1,0,0.3,1.000
GO:0097352,autophagosome maturation,1,0,0.3,1.000
GO:0097354,prenylation,1,0,0.3,1.000
GO:0097435,supramolecular fiber organization,7,0,2.11,1.000
GO:0097581,lamellipodium organization,2,0,0.6,1.000
GO:0097746,blood vessel diameter maintenance,1,0,0.3,1.000
GO:0098542,defense response to other organism,2,0,0.6,1.000
GO:0098727,maintenance of cell number,3,0,0.91,1.000
GO:0098742,cell-cell adhesion via plasma-membrane a...,1,0,0.3,1.000
GO:0098876,vesicle-mediated transport to the plasma...,1,0,0.3,1.000
GO:0099084,postsynaptic specialization organization,1,0,0.3,1.000
GO:0099111,microtubule-based transport,1,0,0.3,1.000
GO:0099175,regulation of postsynapse organization,1,0,0.3,1.000
GO:0106118,regulation of sterol biosynthetic proces...,1,0,0.3,1.000
GO:0110053,regulation of actin filament organizatio...,1,0,0.3,1.000
GO:0120031,plasma membrane bounded cell projection ...,4,0,1.21,1.000
GO:0120032,regulation of plasma membrane bounded ce...,1,0,0.3,1.000
GO:0120034,positive regulation of plasma membrane b...,1,0,0.3,1.000
GO:0140029,exocytic process,1,0,0.3,1.000
GO:0140053,mitochondrial gene expression,1,0,0.3,1.000
GO:0140056,organelle localization by membrane tethe...,1,0,0.3,1.000
GO:0140888,interferon-mediated signaling pathway,1,0,0.3,1.000
GO:0141077,suppression of host interferon-mediated ...,1,0,0.3,1.000
GO:0150063,visual system development,6,0,1.81,1.000
GO:0150115,cell-substrate junction organization,1,0,0.3,1.000
GO:1900087,positive regulation of G1/S transition o...,1,0,0.3,1.000
GO:1900112,regulation of histone H3-K9 trimethylati...,1,0,0.3,1.000
GO:1900368,regulation of post-transcriptional gene ...,1,0,0.3,1.000
GO:1900370,positive regulation of post-transcriptio...,1,0,0.3,1.000
GO:1901096,regulation of autophagosome maturation,1,0,0.3,1.000
GO:1901098,positive regulation of autophagosome mat...,1,0,0.3,1.000
GO:1901136,carbohydrate derivative catabolic proces...,1,0,0.3,1.000
GO:1901292,nucleoside phosphate catabolic process,1,0,0.3,1.000
GO:1901361,organic cyclic compound catabolic proces...,3,0,0.91,1.000
GO:1901532,regulation of hematopoietic progenitor c...,1,0,0.3,1.000
GO:1901533,negative regulation of hematopoietic pro...,1,0,0.3,1.000
GO:1901617,organic hydroxy compound biosynthetic pr...,1,0,0.3,1.000
GO:1901657,glycosyl compound metabolic process,1,0,0.3,1.000
GO:1901888,regulation of cell junction assembly,2,0,0.6,1.000
GO:1901889,negative regulation of cell junction ass...,1,0,0.3,1.000
GO:1901890,positive regulation of cell junction ass...,1,0,0.3,1.000
GO:1901976,regulation of cell cycle checkpoint,1,0,0.3,1.000
GO:1901989,positive regulation of cell cycle phase ...,1,0,0.3,1.000
GO:1901992,positive regulation of mitotic cell cycl...,1,0,0.3,1.000
GO:1902036,regulation of hematopoietic stem cell di...,1,0,0.3,1.000
GO:1902037,negative regulation of hematopoietic ste...,1,0,0.3,1.000
GO:1902083,negative regulation of peptidyl-cysteine...,1,0,0.3,1.000
GO:1902105,regulation of leukocyte differentiation,2,0,0.6,1.000
GO:1902106,negative regulation of leukocyte differe...,1,0,0.3,1.000
GO:1902107,positive regulation of leukocyte differe...,1,0,0.3,1.000
GO:1902652,secondary alcohol metabolic process,1,0,0.3,1.000
GO:1902653,secondary alcohol biosynthetic process,1,0,0.3,1.000
GO:1902743,regulation of lamellipodium organization,1,0,0.3,1.000
GO:1902806,regulation of cell cycle G1/S phase tran...,2,0,0.6,1.000
GO:1902807,negative regulation of cell cycle G1/S p...,1,0,0.3,1.000
GO:1902808,positive regulation of cell cycle G1/S p...,1,0,0.3,1.000
GO:1902850,microtubule cytoskeleton organization in...,1,0,0.3,1.000
GO:1902897,regulation of postsynaptic density prote...,1,0,0.3,1.000
GO:1902903,regulation of supramolecular fiber organ...,1,0,0.3,1.000
GO:1902930,regulation of alcohol biosynthetic proce...,1,0,0.3,1.000
GO:1902946,protein localization to early endosome,2,0,0.6,1.000
GO:1903008,organelle disassembly,1,0,0.3,1.000
GO:1903046,meiotic cell cycle process,1,0,0.3,1.000
GO:1903131,mononuclear cell differentiation,2,0,0.6,1.000
GO:1903311,regulation of mRNA metabolic process,2,0,0.6,1.000
GO:1903313,positive regulation of mRNA metabolic pr...,1,0,0.3,1.000
GO:1903361,protein localization to basolateral plas...,2,0,0.6,1.000
GO:1903510,mucopolysaccharide metabolic process,1,0,0.3,1.000
GO:1903706,regulation of hemopoiesis,3,0,0.91,1.000
GO:1903707,negative regulation of hemopoiesis,2,0,0.6,1.000
GO:1903708,positive regulation of hemopoiesis,1,0,0.3,1.000
GO:1903844,regulation of cellular response to trans...,2,0,0.6,1.000
GO:1904396,regulation of neuromuscular junction dev...,2,0,0.6,1.000
GO:1904397,negative regulation of neuromuscular jun...,1,0,0.3,1.000
GO:1904398,positive regulation of neuromuscular jun...,1,0,0.3,1.000
GO:1904502,regulation of lipophagy,1,0,0.3,1.000
GO:1904504,positive regulation of lipophagy,1,0,0.3,1.000
GO:1904659,glucose transmembrane transport,1,0,0.3,1.000
GO:1905475,regulation of protein localization to me...,1,0,0.3,1.000
GO:1905809,negative regulation of synapse organizat...,1,0,0.3,1.000
GO:1905852,positive regulation of backward locomoti...,2,0,0.6,1.000
GO:1905874,regulation of postsynaptic density organ...,1,0,0.3,1.000
GO:1990255,subsynaptic reticulum organization,1,0,0.3,1.000
GO:1990654,sebum secreting cell proliferation,1,0,0.3,1.000
GO:1990778,protein localization to cell periphery,3,0,0.91,1.000
GO:1990845,adaptive thermogenesis,1,0,0.3,1.000
GO:2000001,regulation of DNA damage checkpoint,1,0,0.3,1.000
GO:2000026,regulation of multicellular organismal d...,8,0,2.42,1.000
GO:2000045,regulation of G1/S transition of mitotic...,2,0,0.6,1.000
GO:2000105,positive regulation of DNA-templated DNA...,1,0,0.3,1.000
GO:2000134,negative regulation of G1/S transition o...,1,0,0.3,1.000
GO:2000145,regulation of cell motility,4,0,1.21,1.000
GO:2000146,negative regulation of cell motility,1,0,0.3,1.000
GO:2000147,positive regulation of cell motility,2,0,0.6,1.000
GO:2000169,regulation of peptidyl-cysteine S-nitros...,1,0,0.3,1.000
GO:2000637,positive regulation of miRNA-mediated ge...,1,0,0.3,1.000
GO:2000696,regulation of epithelial cell differenti...,1,0,0.3,1.000
GO:2000736,regulation of stem cell differentiation,1,0,0.3,1.000
GO:2000737,negative regulation of stem cell differe...,1,0,0.3,1.000
GO:2000819,regulation of nucleotide-excision repair,1,0,0.3,1.000
GO:2001252,positive regulation of chromosome organi...,1,0,0.3,1.000
