GO.ID,Term,Annotated,Significant,Expected,classic
GO:0046835,carbohydrate phosphorylation,11,3,0.54,0.01440
GO:0048745,smooth muscle tissue development,11,3,0.54,0.01440
GO:0090083,regulation of inclusion body assembly,11,3,0.54,0.01440
GO:0090084,negative regulation of inclusion body as...,11,3,0.54,0.01440
GO:2000781,positive regulation of double-strand bre...,11,3,0.54,0.01440
GO:0030048,actin filament-based movement,120,12,5.88,0.01477
GO:0006167,AMP biosynthetic process,20,4,0.98,0.01481
GO:0014002,astrocyte development,20,4,0.98,0.01481
GO:0031069,hair follicle morphogenesis,20,4,0.98,0.01481
GO:0045934,negative regulation of nucleobase-contai...,1082,69,53.01,0.01538
GO:0032259,methylation,241,20,11.81,0.01541
GO:0044770,cell cycle phase transition,623,43,30.52,0.01545
GO:0042633,hair cycle,93,10,4.56,0.01562
GO:0055013,cardiac muscle cell development,54,7,2.65,0.01580
GO:0010507,negative regulation of autophagy,42,6,2.06,0.01583
GO:0032233,positive regulation of actin filament bu...,42,6,2.06,0.01583
GO:0072594,establishment of protein localization to...,437,32,21.41,0.01591
GO:0060119,inner ear receptor cell development,80,9,3.92,0.01619
GO:0042147,retrograde transport, endosome to Golgi,67,8,3.28,0.01634
GO:0051253,negative regulation of RNA metabolic pro...,942,61,46.15,0.01640
GO:0007143,female meiotic nuclear division,31,5,1.52,0.01646
GO:0014904,myotube cell development,31,5,1.52,0.01646
GO:0021988,olfactory lobe development,31,5,1.52,0.01646
GO:0030240,skeletal muscle thin filament assembly,31,5,1.52,0.01646
GO:0032506,cytokinetic process,31,5,1.52,0.01646
GO:0048015,phosphatidylinositol-mediated signaling,31,5,1.52,0.01646
GO:0071108,protein K48-linked deubiquitination,31,5,1.52,0.01646
GO:0035023,regulation of Rho protein signal transdu...,122,12,5.98,0.01665
GO:0031175,neuron projection development,1415,87,69.33,0.01702
GO:0072659,protein localization to plasma membrane,167,15,8.18,0.01749
GO:0030003,intracellular monoatomic cation homeosta...,474,34,23.22,0.01753
GO:0051098,regulation of binding,276,22,13.52,0.01755
GO:1901575,organic substance catabolic process,2690,155,131.8,0.01756
GO:0010574,regulation of vascular endothelial growt...,21,4,1.03,0.01760
GO:0022011,myelination in peripheral nervous system,21,4,1.03,0.01760
GO:0032292,peripheral nervous system axon ensheathm...,21,4,1.03,0.01760
GO:0035909,aorta morphogenesis,21,4,1.03,0.01760
GO:0048286,lung alveolus development,21,4,1.03,0.01760
GO:0007129,homologous chromosome pairing at meiosis,43,6,2.11,0.01766
GO:0036314,response to sterol,43,6,2.11,0.01766
GO:0045333,cellular respiration,183,16,8.97,0.01823
GO:0006606,protein import into nucleus,153,14,7.5,0.01835
GO:0010038,response to metal ion,459,33,22.49,0.01849
GO:0033147,negative regulation of intracellular est...,12,3,0.59,0.01851
GO:0035627,ceramide transport,12,3,0.59,0.01851
GO:0035871,protein K11-linked deubiquitination,12,3,0.59,0.01851
GO:0046477,glycosylceramide catabolic process,12,3,0.59,0.01851
GO:0050908,detection of light stimulus involved in ...,12,3,0.59,0.01851
GO:0050962,detection of light stimulus involved in ...,12,3,0.59,0.01851
GO:0060977,coronary vasculature morphogenesis,12,3,0.59,0.01851
GO:2000758,positive regulation of peptidyl-lysine a...,12,3,0.59,0.01851
GO:0050905,neuromuscular process,124,12,6.08,0.01871
GO:0070507,regulation of microtubule cytoskeleton o...,124,12,6.08,0.01871
GO:0032007,negative regulation of TOR signaling,32,5,1.57,0.01874
GO:0045911,positive regulation of DNA recombination,32,5,1.57,0.01874
GO:0055003,cardiac myofibril assembly,32,5,1.57,0.01874
GO:0009112,nucleobase metabolic process,82,9,4.02,0.01877
GO:0045214,sarcomere organization,82,9,4.02,0.01877
GO:0006873,intracellular monoatomic ion homeostasis,477,34,23.37,0.01905
GO:0009161,ribonucleoside monophosphate metabolic p...,110,11,5.39,0.01908
GO:0030902,hindbrain development,139,13,6.81,0.01914
GO:2000058,regulation of ubiquitin-dependent protei...,139,13,6.81,0.01914
GO:0030641,regulation of cellular pH,69,8,3.38,0.01924
GO:0048644,muscle organ morphogenesis,69,8,3.38,0.01924
GO:0051453,regulation of intracellular pH,69,8,3.38,0.01924
GO:0006997,nucleus organization,169,15,8.28,0.01928
GO:0065007,biological regulation,13245,685,648.93,0.01941
GO:0007140,male meiotic nuclear division,44,6,2.16,0.01963
GO:1990542,mitochondrial transmembrane transport,44,6,2.16,0.01963
GO:0008584,male gonad development,83,9,4.07,0.02017
GO:0046546,development of primary male sexual chara...,83,9,4.07,0.02017
GO:0006338,chromatin remodeling,248,20,12.15,0.02035
GO:0021782,glial cell development,97,10,4.75,0.02045
GO:0043030,regulation of macrophage activation,22,4,1.08,0.02070
GO:0030261,chromosome condensation,57,7,2.79,0.02081
GO:0000045,autophagosome assembly,70,8,3.43,0.02082
GO:0007399,nervous system development,3318,187,162.56,0.02093
GO:0048519,negative regulation of biological proces...,5088,278,249.28,0.02126
GO:0046578,regulation of Ras protein signal transdu...,202,17,9.9,0.02139
GO:0055080,monoatomic cation homeostasis,602,41,29.49,0.02151
GO:0001942,hair follicle development,84,9,4.12,0.02164
GO:0016072,rRNA metabolic process,298,23,14.6,0.02165
GO:0048667,cell morphogenesis involved in neuron di...,849,55,41.6,0.02167
GO:0071248,cellular response to metal ion,218,18,10.68,0.02171
GO:0020027,hemoglobin metabolic process,5,2,0.24,0.02172
GO:0021540,corpus callosum morphogenesis,5,2,0.24,0.02172
GO:0021910,smoothened signaling pathway involved in...,5,2,0.24,0.02172
GO:0032534,regulation of microvillus assembly,5,2,0.24,0.02172
GO:0034756,regulation of iron ion transport,5,2,0.24,0.02172
GO:0043983,histone H4-K12 acetylation,5,2,0.24,0.02172
GO:0051835,positive regulation of synapse structura...,5,2,0.24,0.02172
GO:0071233,cellular response to leucine,5,2,0.24,0.02172
GO:1902822,regulation of late endosome to lysosome ...,5,2,0.24,0.02172
GO:1902952,positive regulation of dendritic spine m...,5,2,0.24,0.02172
GO:1903232,melanosome assembly,5,2,0.24,0.02172
GO:1903385,regulation of homophilic cell adhesion,5,2,0.24,0.02172
GO:1903546,protein localization to photoreceptor ou...,5,2,0.24,0.02172
GO:0070286,axonemal dynein complex assembly,45,6,2.2,0.02174
GO:0030968,endoplasmic reticulum unfolded protein r...,98,10,4.8,0.02181
GO:0032956,regulation of actin cytoskeleton organiz...,250,20,12.25,0.02197
GO:0007605,sensory perception of sound,142,13,6.96,0.02241
GO:0061951,establishment of protein localization to...,71,8,3.48,0.02250
GO:0007635,chemosensory behavior,58,7,2.84,0.02270
GO:0072384,organelle transport along microtubule,58,7,2.84,0.02270
GO:0042552,myelination,113,11,5.54,0.02283
GO:0007423,sensory organ development,906,58,44.39,0.02312
GO:0032341,aldosterone metabolic process,13,3,0.64,0.02320
GO:0032342,aldosterone biosynthetic process,13,3,0.64,0.02320
GO:0042531,positive regulation of tyrosine phosphor...,13,3,0.64,0.02320
GO:0045141,meiotic telomere clustering,13,3,0.64,0.02320
GO:0048853,forebrain morphogenesis,13,3,0.64,0.02320
GO:1901985,positive regulation of protein acetylati...,13,3,0.64,0.02320
GO:0098773,skin epidermis development,99,10,4.85,0.02323
GO:1903829,positive regulation of protein localizat...,537,37,26.31,0.02387
GO:0007628,adult walking behavior,23,4,1.13,0.02411
GO:0010573,vascular endothelial growth factor produ...,23,4,1.13,0.02411
GO:0045191,regulation of isotype switching,23,4,1.13,0.02411
GO:0045467,R7 cell development,23,4,1.13,0.02411
GO:0070229,negative regulation of lymphocyte apopto...,23,4,1.13,0.02411
GO:0072553,terminal button organization,23,4,1.13,0.02411
GO:0120255,olefinic compound biosynthetic process,23,4,1.13,0.02411
GO:2000036,regulation of stem cell population maint...,23,4,1.13,0.02411
GO:0006405,RNA export from nucleus,114,11,5.59,0.02419
GO:0010921,regulation of phosphatase activity,114,11,5.59,0.02419
GO:0001941,postsynaptic membrane organization,72,8,3.53,0.02426
GO:1905037,autophagosome organization,72,8,3.53,0.02426
GO:0051347,positive regulation of transferase activ...,435,31,21.31,0.02434
GO:0009628,response to abiotic stimulus,1605,96,78.64,0.02436
GO:0051170,import into nucleus,159,14,7.79,0.02468
GO:0006505,GPI anchor metabolic process,59,7,2.89,0.02470
GO:0034470,ncRNA processing,591,40,28.96,0.02502
GO:0007266,Rho protein signal transduction,160,14,7.84,0.02587
GO:0050801,monoatomic ion homeostasis,610,41,29.89,0.02593
GO:0030323,respiratory tube development,130,12,6.37,0.02602
GO:0061982,meiosis I cell cycle process,130,12,6.37,0.02602
GO:0009156,ribonucleoside monophosphate biosyntheti...,101,10,4.95,0.02628
GO:0006506,GPI anchor biosynthetic process,47,6,2.3,0.02640
GO:0042048,olfactory behavior,47,6,2.3,0.02640
GO:1904951,positive regulation of establishment of ...,421,30,20.63,0.02643
GO:0022405,hair cycle process,87,9,4.26,0.02652
GO:0002478,antigen processing and presentation of e...,35,5,1.71,0.02680
GO:0021697,cerebellar cortex formation,35,5,1.71,0.02680
GO:0045739,positive regulation of DNA repair,35,5,1.71,0.02680
GO:0048483,autonomic nervous system development,35,5,1.71,0.02680
GO:0120178,steroid hormone biosynthetic process,35,5,1.71,0.02680
GO:0034660,ncRNA metabolic process,1005,63,49.24,0.02717
GO:0048675,axon extension,146,13,7.15,0.02740
GO:0044248,cellular catabolic process,1651,98,80.89,0.02752
GO:0021846,cell proliferation in forebrain,24,4,1.18,0.02784
GO:0008589,regulation of smoothened signaling pathw...,74,8,3.63,0.02807
GO:0035305,negative regulation of dephosphorylation,74,8,3.63,0.02807
GO:0051223,regulation of protein transport,596,40,29.2,0.02810
GO:0051261,protein depolymerization,88,9,4.31,0.02831
GO:0006337,nucleosome disassembly,14,3,0.69,0.02847
GO:0006705,mineralocorticoid biosynthetic process,14,3,0.69,0.02847
GO:0007100,mitotic centrosome separation,14,3,0.69,0.02847
GO:0008212,mineralocorticoid metabolic process,14,3,0.69,0.02847
GO:0032986,protein-DNA complex disassembly,14,3,0.69,0.02847
GO:0038007,netrin-activated signaling pathway,14,3,0.69,0.02847
GO:0048268,clathrin coat assembly,14,3,0.69,0.02847
GO:0051084,'de novo' post-translational protein fol...,14,3,0.69,0.02847
GO:0070233,negative regulation of T cell apoptotic ...,14,3,0.69,0.02847
GO:0090220,chromosome localization to nuclear envel...,14,3,0.69,0.02847
GO:2000353,positive regulation of endothelial cell ...,14,3,0.69,0.02847
GO:2000630,positive regulation of miRNA metabolic p...,14,3,0.69,0.02847
GO:0022404,molting cycle process,117,11,5.73,0.02863
GO:0035051,cardiocyte differentiation,117,11,5.73,0.02863
GO:0061024,membrane organization,1136,70,55.66,0.02880
GO:0120039,plasma membrane bounded cell projection ...,918,58,44.98,0.02893
GO:0048002,antigen processing and presentation of p...,48,6,2.35,0.02897
GO:0070555,response to interleukin-1,61,7,2.99,0.02907
GO:0048232,male gamete generation,442,31,21.66,0.02943
GO:0006364,rRNA processing,258,20,12.64,0.02944
GO:0043433,negative regulation of DNA-binding trans...,103,10,5.05,0.02960
GO:0007595,lactation,36,5,1.76,0.02990
GO:0019884,antigen processing and presentation of e...,36,5,1.76,0.02990
GO:0048812,neuron projection morphogenesis,902,57,44.19,0.03004
GO:0006325,chromatin organization,275,21,13.47,0.03015
GO:0007265,Ras protein signal transduction,308,23,15.09,0.03019
GO:0006497,protein lipidation,118,11,5.78,0.03023
GO:2001234,negative regulation of apoptotic signali...,118,11,5.78,0.03023
GO:0035108,limb morphogenesis,164,14,8.04,0.03108
GO:0044772,mitotic cell cycle phase transition,531,36,26.02,0.03146
GO:0001654,eye development,654,43,32.04,0.03152
GO:0150063,visual system development,654,43,32.04,0.03152
GO:0007227,signal transduction downstream of smooth...,6,2,0.29,0.03154
GO:0007228,positive regulation of hh target transcr...,6,2,0.29,0.03154
GO:0007303,cytoplasmic transport, nurse cell to ooc...,6,2,0.29,0.03154
GO:0009134,nucleoside diphosphate catabolic process,6,2,0.29,0.03154
GO:0009191,ribonucleoside diphosphate catabolic pro...,6,2,0.29,0.03154
GO:0019285,glycine betaine biosynthetic process fro...,6,2,0.29,0.03154
GO:0031455,glycine betaine metabolic process,6,2,0.29,0.03154
GO:0031456,glycine betaine biosynthetic process,6,2,0.29,0.03154
GO:0032000,positive regulation of fatty acid beta-o...,6,2,0.29,0.03154
GO:0033227,dsRNA transport,6,2,0.29,0.03154
GO:0035563,positive regulation of chromatin binding,6,2,0.29,0.03154
GO:0042297,vocal learning,6,2,0.29,0.03154
GO:0042539,hypotonic salinity response,6,2,0.29,0.03154
GO:0044417,translocation of molecules into host,6,2,0.29,0.03154
GO:0045589,regulation of regulatory T cell differen...,6,2,0.29,0.03154
GO:0046031,ADP metabolic process,6,2,0.29,0.03154
GO:0046784,viral mRNA export from host cell nucleus,6,2,0.29,0.03154
GO:0046832,negative regulation of RNA export from n...,6,2,0.29,0.03154
GO:0046959,habituation,6,2,0.29,0.03154
GO:0048058,compound eye corneal lens development,6,2,0.29,0.03154
GO:0048820,hair follicle maturation,6,2,0.29,0.03154
GO:0051574,positive regulation of histone H3-K9 met...,6,2,0.29,0.03154
GO:0070842,aggresome assembly,6,2,0.29,0.03154
GO:0072711,cellular response to hydroxyurea,6,2,0.29,0.03154
GO:0090042,tubulin deacetylation,6,2,0.29,0.03154
GO:0090306,meiotic spindle assembly,6,2,0.29,0.03154
GO:0097499,protein localization to non-motile ciliu...,6,2,0.29,0.03154
GO:0098596,imitative learning,6,2,0.29,0.03154
GO:0098597,observational learning,6,2,0.29,0.03154
GO:1902897,regulation of postsynaptic density prote...,6,2,0.29,0.03154
GO:1903335,regulation of vacuolar transport,6,2,0.29,0.03154
GO:1905874,regulation of postsynaptic density organ...,6,2,0.29,0.03154
GO:0007249,canonical NF-kappaB signal transduction,260,20,12.74,0.03158
GO:0048858,cell projection morphogenesis,923,58,45.22,0.03167
GO:0042073,intraciliary transport,49,6,2.4,0.03169
GO:2001243,negative regulation of intrinsic apoptot...,49,6,2.4,0.03169
GO:0002637,regulation of immunoglobulin production,25,4,1.22,0.03189
GO:0014044,Schwann cell development,25,4,1.22,0.03189
GO:0046033,AMP metabolic process,25,4,1.22,0.03189
GO:0099612,protein localization to axon,25,4,1.22,0.03189
GO:2000107,negative regulation of leukocyte apoptot...,25,4,1.22,0.03189
GO:0050789,regulation of biological process,12830,661,628.6,0.03210
GO:0051124,synaptic assembly at neuromuscular junct...,90,9,4.41,0.03213
GO:0009126,purine nucleoside monophosphate metaboli...,76,8,3.72,0.03228
GO:0009167,purine ribonucleoside monophosphate meta...,76,8,3.72,0.03228
GO:2001242,regulation of intrinsic apoptotic signal...,76,8,3.72,0.03228
GO:1990138,neuron projection extension,181,15,8.87,0.03304
GO:0002204,somatic recombination of immunoglobulin ...,37,5,1.81,0.03323
GO:0002208,somatic diversification of immunoglobuli...,37,5,1.81,0.03323
GO:0045190,isotype switching,37,5,1.81,0.03323
GO:0048489,synaptic vesicle transport,37,5,1.81,0.03323
GO:0060976,coronary vasculature development,37,5,1.81,0.03323
GO:0009896,positive regulation of catabolic process,447,31,21.9,0.03354
GO:0060122,inner ear receptor cell stereocilium org...,63,7,3.09,0.03392
GO:0031325,positive regulation of cellular metaboli...,2558,145,125.33,0.03398
GO:0016139,glycoside catabolic process,15,3,0.73,0.03433
GO:0031643,positive regulation of myelination,15,3,0.73,0.03433
GO:0034650,cortisol metabolic process,15,3,0.73,0.03433
GO:0034651,cortisol biosynthetic process,15,3,0.73,0.03433
GO:0035116,embryonic hindlimb morphogenesis,15,3,0.73,0.03433
GO:0035721,intraciliary retrograde transport,15,3,0.73,0.03433
GO:0046487,glyoxylate metabolic process,15,3,0.73,0.03433
GO:0046831,regulation of RNA export from nucleus,15,3,0.73,0.03433
GO:0070071,proton-transporting two-sector ATPase co...,15,3,0.73,0.03433
GO:1902645,tertiary alcohol biosynthetic process,15,3,0.73,0.03433
GO:1903649,regulation of cytoplasmic transport,15,3,0.73,0.03433
GO:0051246,regulation of protein metabolic process,2217,127,108.62,0.03493
GO:0036294,cellular response to decreased oxygen le...,106,10,5.19,0.03513
GO:0000394,RNA splicing, via endonucleolytic cleava...,26,4,1.27,0.03627
GO:0006369,termination of RNA polymerase II transcr...,26,4,1.27,0.03627
GO:0006388,tRNA splicing, via endonucleolytic cleav...,26,4,1.27,0.03627
GO:0006517,protein deglycosylation,26,4,1.27,0.03627
GO:0038202,TORC1 signaling,26,4,1.27,0.03627
GO:0070076,histone lysine demethylation,26,4,1.27,0.03627
GO:0006289,nucleotide-excision repair,92,9,4.51,0.03630
GO:0051092,positive regulation of NF-kappaB transcr...,92,9,4.51,0.03630
GO:0007283,spermatogenesis,433,30,21.21,0.03644
GO:1903747,regulation of establishment of protein l...,64,7,3.14,0.03654
GO:0014015,positive regulation of gliogenesis,38,5,1.86,0.03677
GO:0036315,cellular response to sterol,38,5,1.86,0.03677
GO:0098815,modulation of excitatory postsynaptic po...,38,5,1.86,0.03677
GO:0006641,triglyceride metabolic process,78,8,3.82,0.03690
GO:0045860,positive regulation of protein kinase ac...,249,19,12.2,0.03799
GO:0010212,response to ionizing radiation,153,13,7.5,0.03800
GO:0045862,positive regulation of proteolysis,299,22,14.65,0.03840
GO:0030010,establishment of cell polarity,169,14,8.28,0.03862
GO:0009123,nucleoside monophosphate metabolic proce...,123,11,6.03,0.03920
GO:0042158,lipoprotein biosynthetic process,123,11,6.03,0.03920
GO:0046777,protein autophosphorylation,283,21,13.87,0.03922
GO:0006099,tricarboxylic acid cycle,65,7,3.18,0.03929
GO:0070192,chromosome organization involved in meio...,65,7,3.18,0.03929
GO:0048880,sensory system development,665,43,32.58,0.03963
GO:0097485,neuron projection guidance,437,30,21.41,0.04034
