gene,Sex,Treatment,mean_mean,mean_sem
gene-LOC111116475,F,Exposed,6.128278666666671,5.536012261785158
gene-LOC111116475,M,Control,0.7633803333333326,0.3759331699535252
gene-LOC111116475,M,Exposed,10.041526166666673,5.35544802778945
gene-LOC111116476,F,Control,21.797515,NA
gene-LOC111116476,F,Exposed,10.434733625,NA
gene-LOC111116476,M,Control,16.735646,NA
gene-LOC111116476,M,Exposed,27.459425833333334,NA
gene-LOC111116481,F,Control,0.3512287125,0.23399598777227062
gene-LOC111116481,F,Exposed,0.2351666625,0.18224213460501865
gene-LOC111116481,M,Control,0.2489598,0.1269684554859315
gene-LOC111116481,M,Exposed,0.27408288333333336,0.23048291436878085
gene-LOC111116485,F,Control,0.412574975,0.3051113877260516
gene-LOC111116485,F,Exposed,0.28321305,0.22168310521003476
gene-LOC111116485,M,Control,1.2608192999999999,0.6401819901826724
gene-LOC111116485,M,Exposed,3.5521662666666667,1.5201798875940533
gene-LOC111116488,F,Control,0.1894305833333333,0.12489693014499892
gene-LOC111116488,F,Exposed,0.45332411111111165,0.41129382795773
gene-LOC111116488,M,Control,0.3378560833333335,0.30731410007184
gene-LOC111116488,M,Exposed,0.09231116666666667,0.09231116666666667
gene-LOC111116489,F,Control,2.264507432692308,1.191809191730651
gene-LOC111116489,F,Exposed,3.6517317307692325,1.6162644172022078
gene-LOC111116489,M,Control,5.064120634615385,1.7921994488111812
gene-LOC111116489,M,Exposed,2.581775166666665,1.2684657534584716
gene-LOC111116490,F,Control,16.944266684659105,2.815425268816876
gene-LOC111116490,F,Exposed,19.508660863636376,3.2225376176076623
gene-LOC111116490,M,Control,20.8703891875,3.43759850267976
gene-LOC111116490,M,Exposed,16.297646375,2.7736966906029417
gene-LOC111116491,F,Control,0.870188375,0.870188375
gene-LOC111116491,F,Exposed,0.7716049583333338,0.7716049583333338
gene-LOC111116491,M,Control,0.7246376666666675,0.7246376666666675
gene-LOC111116491,M,Exposed,1.69582061111111,0.8634994494515645
gene-LOC111116502,F,Control,12.410466125,1.315311375
gene-LOC111116502,F,Exposed,14.2696394375,1.9657946875
gene-LOC111116502,M,Control,7.710597125,0.276575125
gene-LOC111116502,M,Exposed,8.764055583333333,1.1648150833333333
gene-LOC111116503,F,Control,0,NA
gene-LOC111116503,F,Exposed,0.78125,NA
gene-LOC111116503,M,Control,0,NA
gene-LOC111116503,M,Exposed,0,NA
gene-LOC111116504,F,Control,3.9035325301724138,1.2043835368746356
gene-LOC111116504,F,Exposed,5.9490787456896594,1.2251207905114718
gene-LOC111116504,M,Control,4.598481629310345,1.5790052834008477
gene-LOC111116504,M,Exposed,5.359726931034485,1.1725653520672201
gene-LOC111116515,F,Control,13.84213157939188,2.090771327465514
gene-LOC111116515,F,Exposed,13.495847839527023,1.9938735053675614
gene-LOC111116515,M,Control,8.892845074324345,1.317683450261535
gene-LOC111116515,M,Exposed,10.008446569819837,1.5275200229990067
gene-LOC111116522,F,Control,10.36500776136362,1.6600027609020842
gene-LOC111116522,F,Exposed,9.490586420454543,1.3094217138895163
gene-LOC111116522,M,Control,2.7039547272727273,0.7401131255941155
gene-LOC111116522,M,Exposed,7.044503681818185,1.4246230379358353
gene-LOC111116525,F,Control,0.2567130104166665,0.19296684617641863
gene-LOC111116525,F,Exposed,0.5301921979166667,0.3795067501690404
gene-LOC111116525,M,Control,0.2183671041666665,0.14302562462934598
gene-LOC111116525,M,Exposed,0.3821147083333335,0.27903752307849367
gene-LOC111116526,F,Control,0.2770073214285712,0.19845262047234766
gene-LOC111116526,F,Exposed,0.1632363214285715,0.14139476465822737
gene-LOC111116526,M,Control,0.21121373214285724,0.1392159775219015
gene-LOC111116526,M,Exposed,0.368598035714285,0.3212244146227592
gene-LOC111116527,F,Control,17.625788365131577,2.9662529202205636
gene-LOC111116527,F,Exposed,12.897796868421056,2.174144500895193
gene-LOC111116527,M,Control,16.363737361842126,2.4939436166263
gene-LOC111116527,M,Exposed,16.01373905263158,2.951095170988957
gene-LOC111116528,F,Control,19.769210968750002,7.540848997633402
gene-LOC111116528,F,Exposed,27.188721625,10.770089621442121
gene-LOC111116528,M,Control,27.970210875000003,8.39338984167614
gene-LOC111116528,M,Exposed,26.997619208333333,6.100159699930017
gene-LOC111116530,F,Control,0.3902929549180328,0.18794793181181832
gene-LOC111116530,F,Exposed,0.35783854918032787,0.18083442049777435
gene-LOC111116530,M,Control,0.26649079508196727,0.12058184409072763
gene-LOC111116530,M,Exposed,0.26163233060109276,0.11145983596541917
gene-LOC111116531,F,Control,1.1097306785714283,0.3608486152938374
gene-LOC111116531,F,Exposed,2.6324878883928573,0.7485670140525026
gene-LOC111116531,M,Control,1.2101353392857144,0.30394610458414806
gene-LOC111116531,M,Exposed,2.0140185178571435,0.7676897475110571
gene-LOC111116532,F,Control,3.2278297875,2.060235777258493
gene-LOC111116532,F,Exposed,3.547794175,2.315198421663256
gene-LOC111116532,M,Control,4.462737125,2.9893472390788403
gene-LOC111116532,M,Exposed,3.281421716666667,2.173158104791408
gene-LOC111116534,F,Control,3.441924050531914,0.7191150126301615
gene-LOC111116534,F,Exposed,4.336925098404254,0.9769683894191804
gene-LOC111116534,M,Control,3.9972097819148926,0.9952213595594457
gene-LOC111116534,M,Exposed,3.133480726950355,0.8079771465599268
gene-LOC111116535,F,Control,5.694358472560975,1.6716479047694688
gene-LOC111116535,F,Exposed,6.260302225609756,1.8816032024102074
gene-LOC111116535,M,Control,6.636107567073172,2.07342165639032
gene-LOC111116535,M,Exposed,7.656008536585358,2.28910489107769
gene-LOC111116536,F,Control,4.09230721590909,0.9089656100391728
gene-LOC111116536,F,Exposed,0.14545663636363637,0.10097965315281958
gene-LOC111116536,M,Control,0.03113325,0.03113325
gene-LOC111116536,M,Exposed,6.808535863636365,1.5118493806546298
gene-LOC111116546,F,Control,0.2863992708333333,0.25279900076170886
gene-LOC111116546,F,Exposed,0.3392071874999999,0.3392071874999999
gene-LOC111116546,M,Control,0,0
gene-LOC111116546,M,Exposed,0.2530044166666667,0.2530044166666667
gene-LOC111116548,F,Control,0.23672702272727275,0.15691137037743488
gene-LOC111116548,F,Exposed,0.14647561363636363,0.12321419427310726
gene-LOC111116548,M,Control,0.13358220454545475,0.13358220454545475
gene-LOC111116548,M,Exposed,0.2699827878787878,0.17056849246305
gene-LOC111116549,F,Control,4.6733014250000044,1.2279754003156218
gene-LOC111116549,F,Exposed,7.018539975000004,2.1482310932818507
gene-LOC111116549,M,Control,4.578521533333341,1.314708958984511
gene-LOC111116549,M,Exposed,8.050379455555555,2.5009744916194308
gene-LOC111116550,F,Control,3.1476671250000035,0.9918428204536971
gene-LOC111116550,F,Exposed,1.2467026458333328,0.29085674859196686
gene-LOC111116550,M,Control,5.981354291666659,2.159239734419247
gene-LOC111116550,M,Exposed,0.1989230555555555,0.1989230555555555
gene-LOC111116551,F,Control,17.5578005,3.003129652350729
gene-LOC111116551,F,Exposed,15.89444153125,2.8100002387866088
gene-LOC111116551,M,Control,16.478420479166648,5.619857514997395
gene-LOC111116551,M,Exposed,15.936098638888883,2.640050710407685
gene-LOC111116552,F,Control,4.423440791666672,0.5896208788870256
gene-LOC111116552,F,Exposed,3.579360166666666,0.7109726898945312
gene-LOC111116552,M,Control,6.7061546666666825,1.142429190476191
gene-LOC111116552,M,Exposed,3.2087502222222217,0.636192910189601
gene-LOC111116555,F,Control,0.2828348846153845,0.21064624647468438
gene-LOC111116555,F,Exposed,0.22597239423076926,0.18916253053646426
gene-LOC111116555,M,Control,0.24807725,0.2041015350385905
gene-LOC111116555,M,Exposed,0.0964417564102565,0.0964417564102565
gene-LOC111116556,F,Control,0.5965091136363643,0.21919048926881812
gene-LOC111116556,F,Exposed,0.509827125,0.19885110575554626
gene-LOC111116556,M,Control,0.42982185795454547,0.172934409187594
gene-LOC111116556,M,Exposed,0.44432105303030317,0.17528989733340417
gene-LOC111116557,F,Control,0.42585489583333325,0.09629625778952891
gene-LOC111116557,F,Exposed,0.39955260546875,0.09694229058000625
gene-LOC111116557,M,Control,0.376696015625,0.11758645954311958
gene-LOC111116557,M,Exposed,0.49946279166666685,0.11612060479250703
gene-LOC111116558,F,Control,4.88792090625,2.70028820970227
gene-LOC111116558,F,Exposed,4.2158404375,3.0733880343834366
gene-LOC111116558,M,Control,6.55252859375,3.6587097424743753
gene-LOC111116558,M,Exposed,6.486379937500001,4.73133939699476
gene-LOC111116561,F,Control,8.225350067307684,1.3085774760081283
gene-LOC111116561,F,Exposed,8.92229574999999,1.3444785218339075
gene-LOC111116561,M,Control,7.711840423076917,0.9122392612492201
gene-LOC111116561,M,Exposed,3.4279741666666665,0.6924172181604713
gene-LOC111116564,F,Control,0.29501658333333314,0.173544123751947
gene-LOC111116564,F,Exposed,0.4802394027777769,0.312693398537869
gene-LOC111116564,M,Control,0.239111388888889,0.19329842518664347
gene-LOC111116564,M,Exposed,0.3235355555555555,0.233941616045552
gene-LOC111116567,F,Control,27.0448092,6.511560013127239
gene-LOC111116567,F,Exposed,2.818075275,1.2015250173367986
gene-LOC111116567,M,Control,0.4998017,0.3806666707667915
gene-LOC111116567,M,Exposed,17.986740766666667,3.2664162737378475
gene-LOC111116568,F,Control,2.934398757575759,1.3174553245842426
gene-LOC111116568,F,Exposed,2.5291826060606075,1.1675959838028434
gene-LOC111116568,M,Control,3.7558195984848473,1.7554918075561325
gene-LOC111116568,M,Exposed,3.1301878737373765,1.6424227906136062
gene-LOC111116574,F,Control,0.65789475,NA
gene-LOC111116574,F,Exposed,0.138888875,NA
gene-LOC111116574,M,Control,1,NA
gene-LOC111116574,M,Exposed,0.16025633333333333,NA
gene-LOC111116575,F,Control,0.428275708333333,0.37477428194561524
gene-LOC111116575,F,Exposed,0.2043100625000001,0.2043100625000001
gene-LOC111116575,M,Control,0.2222857083333335,0.2222857083333335
gene-LOC111116575,M,Exposed,0.036549694444444496,0.036549694444444496
gene-LOC111116587,F,Control,0.2737434642857141,0.18035098959134463
gene-LOC111116587,F,Exposed,0.3472145089285714,0.21806810151825173
gene-LOC111116587,M,Control,1.2283313392857154,0.9626187492386509
gene-LOC111116587,M,Exposed,0.5803400714285715,0.3921253756295908
gene-LOC111116589,F,Control,0.19984596590909084,0.10131588067365226
gene-LOC111116589,F,Exposed,0.4133574204545455,0.20392001740375262
gene-LOC111116589,M,Control,0.5799867424242433,0.4280712943202245
gene-LOC111116589,M,Exposed,0.4294711060606065,0.25003797444539994
gene-LOC111116590,F,Control,0.2772118170289856,0.09626002087935397
gene-LOC111116590,F,Exposed,0.3557307971014494,0.12462015691391626
gene-LOC111116590,M,Control,0.40686314130434803,0.19729505191962388
gene-LOC111116590,M,Exposed,0.2182762318840582,0.0801627684027013
gene-LOC111116591,F,Control,0.24442950914634137,0.10185223169994191
gene-LOC111116591,F,Exposed,0.21459952743902438,0.11854003161757955
gene-LOC111116591,M,Control,0.20282526219512217,0.08539661651647405
gene-LOC111116591,M,Exposed,0.28050693495934964,0.14202382607211214
gene-LOC111116592,F,Control,0.3831858750000001,0.28335188857537574
gene-LOC111116592,F,Exposed,0.2546522777777779,0.20810814910172862
gene-LOC111116592,M,Control,0.29522311111111127,0.22943409559755
gene-LOC111116592,M,Exposed,0.38720714814814816,0.3296253362467315
gene-LOC111116593,F,Control,0.504055143382353,0.14137586242520472
gene-LOC111116593,F,Exposed,0.5781113345588232,0.17157621467383463
gene-LOC111116593,M,Control,0.4778861139705878,0.14403297814984178
gene-LOC111116593,M,Exposed,0.4353989264705883,0.12787909778983872
gene-LOC111116594,F,Control,22.244046125,NA
gene-LOC111116594,F,Exposed,26.6538845,NA
gene-LOC111116594,M,Control,35.109127,NA
gene-LOC111116594,M,Exposed,40.5710955,NA
gene-LOC111116596,F,Control,6.376053666666662,1.5411800785148242
gene-LOC111116596,F,Exposed,4.891861916666671,2.7515915177867734
gene-LOC111116596,M,Control,5.858289333333325,1.3170447227074376
gene-LOC111116596,M,Exposed,0.13153388888888884,0.13153388888888884
gene-LOC111116598,F,Control,6.116221218750001,0.8238854759239679
gene-LOC111116598,F,Exposed,9.3200572375,1.1677342368821326
gene-LOC111116598,M,Control,3.2995233125,0.37059981311210116
gene-LOC111116598,M,Exposed,4.612839641666667,0.8174957899875512
gene-LOC111116599,F,Control,24.93271125,1.58054625
gene-LOC111116599,F,Exposed,27.4161784375,1.6163956875000016
gene-LOC111116599,M,Control,19.86833675,2.3009755
gene-LOC111116599,M,Exposed,39.60334775,2.2701782500000003
gene-LOC111116600,F,Control,18.78065509375,4.353196972826435
gene-LOC111116600,F,Exposed,17.62052746875,4.543829286273428
gene-LOC111116600,M,Control,14.9055860625,4.09767800756009
gene-LOC111116600,M,Exposed,22.170974354166667,4.963108421921102
gene-LOC111116601,F,Control,5.215982215909094,1.5020427338701787
gene-LOC111116601,F,Exposed,3.328770295454545,1.1382077849085834
gene-LOC111116601,M,Control,6.70457406818183,1.837630622404315
gene-LOC111116601,M,Exposed,2.5391089696969718,0.7714963536821964
gene-LOC111116602,F,Control,0.44654365909090865,0.3061407081358973
gene-LOC111116602,F,Exposed,0.26992980681818185,0.20258566095365962
gene-LOC111116602,M,Control,0.06142506818181825,0.06142506818181825
gene-LOC111116602,M,Exposed,0.32845868181818183,0.22248617359660133
gene-LOC111116603,F,Control,0.6836945625,0.1934984375
gene-LOC111116603,F,Exposed,2.1437896875,0.9397854375
gene-LOC111116603,M,Control,0,0
gene-LOC111116603,M,Exposed,1.3189481666666667,0.9485778333333333
gene-LOC111116604,F,Control,0.291992625,0.291992625
gene-LOC111116604,F,Exposed,0.83946234375,0.7132347125093004
gene-LOC111116604,M,Control,1.27557025,1.0470025489374926
gene-LOC111116604,M,Exposed,2.2912629166666667,1.3231579991540867
gene-LOC111116605,F,Control,0.45533739583333327,0.32687939338712485
gene-LOC111116605,F,Exposed,0.23664118750000038,0.23664118750000038
gene-LOC111116605,M,Control,0.1577674166666665,0.12589863857860625
gene-LOC111116605,M,Exposed,0.13474113888888883,0.13474113888888883
gene-LOC111116610,F,Control,2.3563854479166673,1.1052264400715328
gene-LOC111116610,F,Exposed,1.1474281614583333,0.6073703814534452
gene-LOC111116610,M,Control,0.9444160937500009,0.6164079336894062
gene-LOC111116610,M,Exposed,2.0576340486111104,1.2743499239186191
gene-LOC111116612,F,Control,0.198645796875,0.16033828325893937
gene-LOC111116612,F,Exposed,0.296844,0.25964161641483513
gene-LOC111116612,M,Control,0.35849565625,0.35849565625
gene-LOC111116612,M,Exposed,0.10887095833333334,0.07384088866109116
gene-LOC111116614,F,Control,3.4750679791666665,0.893115025872729
gene-LOC111116614,F,Exposed,5.082064999999995,1.4592699663923723
gene-LOC111116614,M,Control,13.837016083333346,2.7176938527219248
gene-LOC111116614,M,Exposed,5.635532472222225,1.5873233094450754
gene-LOC111116616,F,Control,0.31176726785714315,0.22415958615968357
gene-LOC111116616,F,Exposed,0.2549279464285715,0.14900711440549574
gene-LOC111116616,M,Control,0.1452324404761903,0.1286038325697383
gene-LOC111116616,M,Exposed,0.3007574285714287,0.18969543679417267
gene-LOC111116619,F,Control,2.342654943181823,0.34681632399026474
gene-LOC111116619,F,Exposed,3.4387870568181795,0.3903012069781577
gene-LOC111116619,M,Control,0.196276068181818,0.14931119410232452
gene-LOC111116619,M,Exposed,0.27273592424242415,0.22561899170962635
gene-LOC111116623,F,Control,4.269766045833332,1.0137319545145986
gene-LOC111116623,F,Exposed,4.413379325,1.0982712037458893
gene-LOC111116623,M,Control,4.32931705,1.0608174143884137
gene-LOC111116623,M,Exposed,5.971298461111111,1.470775589390663
gene-LOC111116627,F,Control,44.164275625,NA
gene-LOC111116627,F,Exposed,42.956843875,NA
gene-LOC111116627,M,Control,41.51944625,NA
gene-LOC111116627,M,Exposed,43.348618333333334,NA
gene-LOC111116628,F,Control,19.881280129032245,2.3830665253376324
gene-LOC111116628,F,Exposed,17.773560814516138,2.359282606611435
gene-LOC111116628,M,Control,9.770238185483878,1.2991578888145279
gene-LOC111116628,M,Exposed,33.696453704301064,3.7546095312264134
gene-LOC111116629,F,Control,16.68693524596775,2.320020523463437
gene-LOC111116629,F,Exposed,16.906086455645156,3.0231721782816465
gene-LOC111116629,M,Control,8.611475798387092,1.2096880592377288
gene-LOC111116629,M,Exposed,28.688849930107533,4.7935452470348014
gene-LOC111116632,F,Control,0.4373653355263154,0.1706683038266855
gene-LOC111116632,F,Exposed,0.3123022450657895,0.13528439234290954
gene-LOC111116632,M,Control,0.22192447697368425,0.0932574059050946
gene-LOC111116632,M,Exposed,0.38146657017543867,0.18118180615339002
gene-LOC111116633,F,Control,1.611025489130436,0.6904431297788561
gene-LOC111116633,F,Exposed,1.2164439673913046,0.4936395954137035
gene-LOC111116633,M,Control,1.2346219021739127,0.482304294976487
gene-LOC111116633,M,Exposed,2.196981282608695,0.7918778060696339
gene-LOC111116634,F,Control,5.416324783653836,1.3353738806910198
gene-LOC111116634,F,Exposed,2.895026927884615,0.6727252676699195
gene-LOC111116634,M,Control,1.7534825288461537,0.6797445200203592
gene-LOC111116634,M,Exposed,2.6144719679487163,0.6850762503946372
gene-LOC111116635,F,Control,0.2158837625,0.16850151803681224
gene-LOC111116635,F,Exposed,0.2413539875,0.21404808139162837
gene-LOC111116635,M,Control,1.0057939,0.940410333253025
gene-LOC111116635,M,Exposed,0.36643261666666666,0.24238100466476767
gene-LOC111116636,F,Control,0.14875316071428574,0.14875316071428574
gene-LOC111116636,F,Exposed,0.28405294642857126,0.23743985218970012
gene-LOC111116636,M,Control,0,0
gene-LOC111116636,M,Exposed,0.09188090476190484,0.05944689042230967
gene-LOC111116637,F,Control,0.390764,0.26539679306916325
gene-LOC111116637,F,Exposed,0.297619046875,0.297619046875
gene-LOC111116637,M,Control,0.7109375,0.53601896938215
gene-LOC111116637,M,Exposed,0.37596314583333335,0.21919602237157967
gene-LOC111116639,F,Control,0.5746370729166671,0.33372348775361826
gene-LOC111116639,F,Exposed,0.31247630208333327,0.22308176241723912
gene-LOC111116639,M,Control,0.23593689583333327,0.16418448687641676
gene-LOC111116639,M,Exposed,0.23243070833333332,0.18250624971334817
gene-LOC111116640,F,Control,12.108323247093029,0.898286427112418
gene-LOC111116640,F,Exposed,15.42715368604652,1.5148001997154443
gene-LOC111116640,M,Control,21.260538610465126,2.050574730057374
gene-LOC111116640,M,Exposed,24.6309053372093,1.695213719237755
gene-LOC111116642,F,Control,0.20048235,0.18382062527897125
gene-LOC111116642,F,Exposed,0.435926775,0.435926775
gene-LOC111116642,M,Control,0.05882355,0.05882355
gene-LOC111116642,M,Exposed,0.25666293333333334,0.240535125091851
