gene.id,controls.females.mean.methylation.CoV,controls.males.mean.methylation.CoV,controls.females.mean.methylation,controls.males.mean.methylation,mean.methylation,abs.delta.CoV
gene-LOC111099462,1.1196788606163,0.831927673053457,0.8741794325,0.521096985,0.69763820875,0.287751187562843
gene-LOC111099463,0.335317588829333,0.344480543577401,4.270904625,3.36839425,3.8196494375,0.00916295474806855
gene-LOC111099464,0.225126558377819,0.217008070303904,0.3585580625,0.266963975,0.31276101875,0.00811848807391491
gene-LOC111099465,1.2037839473512,1.07295423985079,18.767694,18.6823587,18.72502635,0.130829707500408
gene-LOC111099466,0.949943375954302,0.896932217819819,7.660819475,3.244855675,5.452837575,0.0530111581344832
gene-LOC111099467,0.816217041388261,1.1223575469084,6.454842925,5.46512045,5.9599816875,0.306140505520138
gene-LOC111099468,0.829130652637666,0.881046575614602,1.9061032875,1.446778375,1.67644083125,0.0519159229769357
gene-LOC111099469,0.622050956571172,0.0919166188134891,0.5855893875,0.244776975,0.41518318125,0.530134337757683
gene-LOC111099470,NA,NA,NA,NA,NA,NA
gene-LOC111099471,0.13528999658063,0.086754620362132,55.076055,61.439045,58.25755,0.0485353762184981
gene-LOC111099472,1.71021977906337,1.27879774094407,4.3871374875,6.457002925,5.42207020625,0.431422038119305
gene-LOC111099473,0.314608795997512,0.281189965742687,0.29777894875,0.3469450025,0.322361975625,0.0334188302548251
gene-LOC111099474,0.942911287760081,0.908090635358689,35.143846875,19.13548075,27.1396638125,0.0348206524013923
gene-LOC111099475,0.935136687929753,0.504820741694016,3.714812775,3.385973275,3.550393025,0.430315946235737
gene-LOC111099476,0.729535997496219,0.18347821126754,0.3536939125,0.302585975,0.32813994375,0.546057786228679
gene-LOC111099477,0.451543657931254,0.491278823215203,0.676606725,0.552757725,0.614682225,0.0397351652839494
gene-LOC111099478,0.070777431294515,0.108070489465279,45.71536375,58.526875,52.121119375,0.0372930581707645
gene-LOC111099479,0.111805993352649,0.0807476813942521,53.30952125,61.3350875,57.322304375,0.0310583119583972
gene-LOC111099480,1.15635230843304,0.844580751545237,2.3900944375,11.552825425,6.97145993125,0.311771556887801
gene-LOC111099481,0.0578224107259967,0.0815678854423489,63.75134625,69.44639,66.598868125,0.0237454747163522
gene-LOC111099482,0.762948725082664,1.34265603564487,4.976986375,5.40462955,5.1908079625,0.579707310562205
gene-LOC111099483,0.0417337788316291,0.0336335533093103,58.1075775,79.396915,68.75224625,0.00810022552231878
gene-LOC111099484,0.151925672424566,0.0745268145936939,61.398465,67.1634725,64.28096875,0.0773988578308722
gene-LOC111099485,0.412091233487604,0.856237075655718,0.331098975,0.784338425,0.5577187,0.444145842168114
gene-LOC111099486,0.532658056169207,0.507229102805691,13.572467125,8.539326,11.0558965625,0.0254289533635165
gene-LOC111099487,2.53629069919162,2.125,3.3198924125,0.085034,1.70246320625,0.411290699191619
gene-LOC111099488,0.876577927554859,1.24900185838887,3.5577516625,2.948536375,3.25314401875,0.372423930834008
gene-LOC111099489,0.711655990766749,0.448862482766638,0.951663775,0.318525025,0.6350944,0.262793508000111
gene-LOC111099490,0.479921662543126,0.421987217780457,0.436936925,0.414709375,0.42582315,0.0579344447626691
gene-LOC111099491,NA,NA,NA,NA,NA,NA
gene-LOC111099492,0.957127181579627,1.18355593409746,7.3187163375,4.858086,6.08840116875,0.226428752517834
gene-LOC111099493,2.25765231838465,0.998107577933251,1.27948671,0.2576634325,0.76857507125,1.2595447404514
gene-LOC111099494,0.250219913694018,0.199844175397781,0.23433425375,0.3474422875,0.290888270625,0.0503757382962368
gene-LOC111099495,1.21171023495072,0.807428844524089,1.230325875,0.82087805,1.0256019625,0.404281390426626
gene-LOC111099496,0.098447571170836,0.181091143984734,52.92726125,58.37231,55.649785625,0.0826435728138975
gene-LOC111099497,1.36940517835235,1.90939829243793,0.313525245,2.11941382,1.2164695325,0.539993114085587
gene-LOC111099498,0.332590768556038,0.730497984197813,0.30734915375,0.3738205,0.340584826875,0.397907215641776
gene-LOC111099499,NA,NA,NA,NA,NA,NA
gene-LOC111099500,0.767838405427622,0.905506287056313,2.292122625,2.6728355,2.4824790625,0.137667881628691
gene-LOC111099501,0.584610726796516,1.45707847900752,11.2348746,4.368769675,7.8018221375,0.872467752211001
gene-LOC111099502,0.259482852763671,0.248584198582503,37.916345,56.5790375,47.24769125,0.010898654181168
gene-LOC111099503,0.467101109564721,0.769912378023252,0.40376239875,0.2369218525,0.320342125625,0.30281126845853
gene-LOC111099504,1.12338071070547,0.490433730258013,0.4745010475,0.11626542,0.29538323375,0.632946980447452
gene-LOC111099505,1.05763404585394,0.730319757404474,9.46925237,7.9544735475,8.71186295875,0.327314288449468
gene-LOC111099506,0.240232012543919,0.214144141135785,0.2253365875,0.245597325,0.23546695625,0.0260878714081347
gene-LOC111099507,NA,NA,NA,NA,NA,NA
gene-LOC111099508,0.663002322712238,0.281061722063657,27.203304125,14.62126525,20.9122846875,0.381940600648581
gene-LOC111099509,0.438955058162703,0.788111967223042,4.6222824375,2.09571065,3.35899654375,0.349156909060339
gene-LOC111099510,0.718237187347839,0.790045465133861,1.518166775,0.62233635,1.0702515625,0.0718082777860216
gene-LOC111099511,0.209064697387242,0.416576613086869,46.8218175,44.4781325,45.649975,0.207511915699627
gene-LOC111099512,1.6635326976081,1.35797092460571,2.7652055875,5.5139072825,4.139556435,0.305561773002395
gene-LOC111099513,NA,1.64845648022766,NA,0.247865975,NA,NA
gene-LOC111099514,0.203207853017366,0.205037213952572,0.25739775,0.2043845,0.230891125,0.00182936093520647
gene-LOC111099515,1.73274185095459,2.06700344565965,0.52416495,11.683022325,6.1035936375,0.334261594705064
gene-LOC111099516,2.61712888053988,2.00611405931261,2.7475680875,2.23850405,2.49303606875,0.611014821227263
gene-LOC111099517,0.0611120611848909,0.139912833347499,66.467125,70.36607,68.4165975,0.0788007721626084
gene-LOC111099518,0.330798373539365,0.31492140462223,0.35791875,0.294295525,0.3261071375,0.0158769689171342
gene-LOC111099519,0.0666043523386285,0.0328635498162478,73.1443325,79.4193425,76.2818375,0.0337408025223806
gene-LOC111099520,NA,NA,NA,NA,NA,NA
gene-LOC111099521,0.27607793390284,0.27384756054916,5.168043625,3.985096,4.5765698125,0.00223037335367998
gene-LOC111099522,0.331343814821203,0.700778262942899,18.911048625,15.781778,17.3464133125,0.369434448121696
gene-LOC111099523,0.241098465951177,0.356095408550665,16.424215,21.10657,18.7653925,0.114996942599487
gene-LOC111099524,0.0371572842494378,0.0360501603519512,63.97642,69.199975,66.5881975,0.00110712389748656
gene-LOC111099525,0.236929553335087,0.430990515697069,0.2385224,0.31692725,0.277724825,0.194060962361982
gene-LOC111099526,0.416303515657628,0.556942095577069,0.4873146375,0.42756015,0.45743739375,0.14063857991944
gene-LOC111099527,0.337900556779234,1.15812479854205,0.23821544125,0.25229753,0.245256485625,0.82022424176282
gene-LOC111099528,1.06623320074097,1.34674965130287,1.8133399875,1.43267495,1.62300746875,0.2805164505619
gene-LOC111099529,0.866920261036666,1.2283178521622,0.2320074375,0.142130525,0.18706898125,0.361397591125534
gene-LOC111099530,0.791714986254187,0.434319855877804,0.48168634625,0.5307728925,0.506229619375,0.357395130376383
gene-LOC111099531,0.120731727120669,0.0688439635867803,57.342605,61.0913275,59.21696625,0.0518877635338892
gene-LOC111099532,NA,NA,NA,NA,NA,NA
gene-LOC111099533,0.581821936318693,0.815471636718978,30.0114009,10.020679675,20.0160402875,0.233649700400285
gene-LOC111099535,0.527053498101678,NA,0.2921119,NA,NA,NA
gene-LOC111099536,1.00998232077697,1.38623372100664,0.1558602,0.119688075,0.1377741375,0.376251400229672
gene-LOC111099537,1.09276887733853,1.37056400571903,0.2005795275,0.6369150225,0.418747275,0.277795128380502
gene-LOC111099538,0.263083093549318,0.37401809884998,30.93585375,33.73585,32.335851875,0.110935005300663
gene-LOC111099539,2.46998679945963,0.225110690856002,1.4073303625,0.290480425,0.84890539375,2.24487610860363
gene-LOC111099540,2.3736535051442,1.75187744052961,1.5071526075,0.294495065,0.90082383625,0.621776064614594
gene-LOC111099541,NA,NA,NA,NA,NA,NA
gene-LOC111099542,0.909530132554578,1.22792435952199,0.63781182,0.1379296875,0.38787075375,0.318394226967411
gene-LOC111099543,0.816421683916759,1.83682098372499,0.72434083625,0.2618989975,0.493119916875,1.02039929980823
gene-LOC111099544,0.164395812399381,0.175386499301492,60.3317075,62.08689,61.20929875,0.0109906869021109
gene-LOC111099545,0.654753704556556,0.506387659664708,1.4940502875,0.799156625,1.14660345625,0.148366044891849
gene-LOC111099546,0.390423458312253,0.573992699412969,6.723562,7.047834,6.885698,0.183569241100716
gene-LOC111099547,0.255721773004416,0.12575746082629,0.3165347,0.2303907,0.2734627,0.129964312178126
gene-LOC111099548,0.0449864148037208,0.0299850124290583,66.67355125,83.471335,75.072443125,0.0150014023746625
gene-LOC111099549,0.954432662491176,0.702648312281578,2.7380793125,1.79296695,2.26552313125,0.251784350209598
gene-LOC111099550,2.04677344645369,1.85758935934291,2.99335557375,0.41109185,1.702223711875,0.189184087110778
gene-LOC111099551,1.28659468758308,1.06818661144376,0.3382132575,0.2277493275,0.2829812925,0.218408076139317
gene-LOC111099552,0.0925621544597128,0.109907047922323,55.17084875,57.1877,56.179274375,0.0173448934626104
gene-LOC111099553,1.93498940281927,0.403732398439203,1.44666478375,0.2667074175,0.856686100625,1.53125700438006
gene-LOC111099554,NA,NA,NA,NA,NA,NA
gene-LOC111099555,1.09087520800734,1.47560192981676,4.38521053625,0.7656994825,2.575455009375,0.384726721809426
gene-LOC111099556,0.672737588490051,0.657376275338145,19.648009,34.25067375,26.949341375,0.0153613131519068
gene-LOC111099557,0.271229342276266,0.400589826840806,7.562019875,11.51548125,9.5387505625,0.12936048456454
gene-LOC111099558,0.957015906428286,0.557044272769272,12.7231286125,15.90739205,14.31526033125,0.399971633659014
gene-LOC111099559,NA,NA,NA,NA,NA,NA
gene-LOC111099560,1.23320836366399,NA,6.5029304625,NA,NA,NA
gene-LOC111099561,2.80824073041218,0.928234878095696,1.9694309875,5.599949925,3.78469045625,1.88000585231648
gene-LOC111099562,NA,NA,NA,NA,NA,NA
gene-LOC111099563,1.05242146598777,1.64918761293391,3.3003644375,3.659664525,3.48001448125,0.596766146946138
gene-LOC111099564,1.25284568649486,0.668932430484147,7.867369275,4.728654675,6.298011975,0.583913256010712
gene-LOC111099566,0.752786352650176,0.656481962352737,1.4170698875,1.110812975,1.26394143125,0.0963043902974388
gene-LOC111099567,0.144847422646809,0.107045483675453,42.35578,65.4199525,53.88786625,0.0378019389713557
gene-LOC111099568,NA,NA,NA,NA,NA,NA
gene-LOC111099569,0.595362204253291,0.374810650319769,0.3370312875,0.19064915,0.26384021875,0.220551553933522
gene-LOC111099570,0.607671715659848,1.01133111517411,0.56292495,0.21375345,0.3883392,0.403659399514262
gene-LOC111099571,0.0552129605193421,0.0356581735413871,60.1414125,64.6027475,62.37208,0.019554786977955
gene-LOC111099572,1.95767310392596,1.14698837783445,1.1438070375,1.795924825,1.46986593125,0.810684726091504
gene-LOC111099573,0.051121434701756,0.0554960296325206,68.99592125,75.2239025,72.109911875,0.00437459493076459
gene-LOC111099574,0.794314871057963,0.772938904872525,1.95088765,0.85591215,1.4033999,0.0213759661854378
gene-LOC111099575,0.51070730588818,0.619539291003262,6.706003175,5.948281975,6.327142575,0.108831985115082
gene-LOC111099576,2.40749596075351,1.18439950513326,1.3752641275,4.2887647625,2.832014445,1.22309645562026
gene-LOC111099577,0.616638954967533,1.63200300158465,6.6365288625,7.5497336,7.09313123125,1.01536404661712
gene-LOC111099578,NA,NA,NA,NA,NA,NA
gene-LOC111099579,0.955411015549487,0.858211762918681,0.2869027225,0.08925626,0.18807949125,0.0971992526308066
gene-LOC111099580,0.0454546715853162,0.00842929938565575,59.0230925,86.712625,72.86785875,0.0370253721996604
gene-LOC111099581,1.17201194844683,NA,0.5273317625,NA,NA,NA
gene-LOC111099582,0.322420447290855,0.327991174941788,32.61601325,33.88434575,33.2501795,0.00557072765093342
gene-LOC111099583,2.08586015826541,0.434233283194276,3.050310725,0.8619711,1.9561409125,1.65162687507113
gene-LOC111099584,0.0729880333546419,0.0322170729263352,60.81420375,76.2080925,68.511148125,0.0407709604283068
gene-LOC111099585,0.0730698401337434,0.0598619833013887,48.75336125,58.8072575,53.780309375,0.0132078568323547
gene-LOC111099586,NA,1.22801322785048,NA,0.3639878875,NA,NA
gene-LOC111099587,0.404234408945457,0.500453443295032,42.76614,42.1008625,42.43350125,0.0962190343495753
gene-LOC111099588,0.758176416034564,0.662141579052974,2.8067327,3.329414525,3.0680736125,0.0960348369815903
gene-LOC111099589,0.368391137928443,0.222148759737489,0.2568103375,0.204809425,0.23080988125,0.146242378190955
gene-LOC111099590,0.987723671021973,0.804337239461836,0.2229798675,0.17460084,0.19879035375,0.183386431560137
gene-LOC111099591,0.609359527272909,0.300777283165504,1.874034275,1.711813425,1.79292385,0.308582244107405
gene-LOC111099592,0.538448733894708,0.474393461018973,1.479474125,1.4886907,1.4840824125,0.0640552728757344
gene-LOC111099593,0.151262402321134,0.145840226508416,54.38286625,60.7472225,57.565044375,0.00542217581271756
gene-LOC111099594,0.0600087172926033,0.0342940245510088,38.0428125,41.00433,39.52357125,0.0257146927415945
gene-LOC111099595,0.31037180062049,0.20342112979186,4.270640625,4.524922,4.3977813125,0.106950670828629
gene-LOC111099596,0.348257608969338,0.661463223239122,34.17171625,38.6094225,36.390569375,0.313205614269784
gene-LOC111099597,0.110512715051696,0.260338295717269,58.8947,58.33953,58.617115,0.149825580665573
gene-LOC111099598,0.228600019381788,0.225283225155081,55.1076525,62.4827625,58.7952075,0.00331679422670644
gene-LOC111099599,NA,NA,NA,NA,NA,NA
gene-LOC111099600,0.301574954977744,0.419427354476514,0.31577325125,0.6512866175,0.483529934375,0.11785239949877
gene-LOC111099601,0.26337127963596,0.172719814551624,46.31431625,61.706135,54.010225625,0.0906514650843354
gene-LOC111099602,NA,NA,NA,NA,NA,NA
gene-LOC111099603,0.0911545754831709,0.024485779783904,52.2017475,65.1941675,58.6979575,0.0666687956992668
gene-LOC111099604,0.0520579217774367,0.0476591801643706,70.68159125,77.55002,74.115805625,0.0043987416130661
gene-LOC111099605,0.804168917536441,0.182294087717619,0.332114675,0.4169772,0.3745459375,0.621874829818822
gene-LOC111099606,0.584862154919748,NA,0.23067202375,NA,NA,NA
gene-LOC111099607,0.617142573068155,0.859909686213864,1.735608125,1.129597475,1.4326028,0.242767113145709
gene-LOC111099608,0.46443812192611,0.333158422386637,0.986418425,1.600234925,1.293326675,0.131279699539472
gene-LOC111099609,0.262674318845125,0.554624953931198,1.7569185,3.0797705,2.4183445,0.291950635086073
gene-LOC111099610,0.0963773850172928,0.0188433931001926,33.23148125,67.0575325,50.144506875,0.0775339919171002
gene-LOC111099611,0.1757669245131,0.0242307105188765,35.93731375,92.38787,64.162591875,0.151536213994223
gene-LOC111099612,0.0519154546850393,0.0716308293829295,63.86988125,74.7618725,69.315876875,0.0197153746978902
gene-LOC111099613,0.273152033942796,0.27027038807499,44.54661875,53.0402875,48.793453125,0.00288164586780598
gene-LOC111099614,0.506567816684213,0.464921941026441,40.59312125,49.7588775,45.175999375,0.0416458756577717
gene-LOC111099615,NA,1.50562220005502,NA,7.210423325,NA,NA
gene-LOC111099616,NA,NA,NA,NA,NA,NA
gene-LOC111099617,0.14651716016182,0.0957156342431945,59.68207125,70.088705,64.885388125,0.0508015259186251
gene-LOC111099618,NA,NA,NA,NA,NA,NA
gene-LOC111099619,0.822667806392346,1.41948148214826,6.65671395,2.688010825,4.6723623875,0.596813675755911
gene-LOC111099620,1.04219664102242,0.989919546902394,0.725796965,1.6980466425,1.21192180375,0.0522770941200217
gene-LOC111099621,0.445284310058473,0.461649350578906,0.685217145,0.2728033225,0.47901023375,0.0163650405204332
gene-LOC111099622,0.39858418865467,0.455425643006812,2.2321186875,2.3866445,2.30938159375,0.0568414543521422
gene-LOC111099623,0.0953118872149834,0.100276379770399,52.71475625,66.4226225,59.568689375,0.0049644925554151
gene-LOC111099624,0.353899380596103,0.214507744218169,0.2985921,0.290313,0.29445255,0.139391636377935
gene-LOC111099625,0.165282249302155,0.117285995366674,51.03584,64.5573075,57.79657375,0.0479962539354803
gene-LOC111099626,0.106325591203789,0.0514726615312453,59.66563,66.962225,63.3139275,0.054852929672544
gene-LOC111099627,0.536590136032665,0.686792528220287,0.4758912375,0.522973875,0.49943255625,0.150202392187621
gene-LOC111099628,0.518723559047479,0.316327738096842,0.56841765,0.3539499,0.461183775,0.202395820950637
gene-LOC111099629,0.516191989097184,0.25398357059743,0.6647287125,0.5230817,0.59390520625,0.262208418499754
gene-LOC111099630,0.790340135108247,0.648173293714717,0.6187757625,0.704336225,0.66155599375,0.142166841393531
gene-LOC111099631,0.299487891331552,0.330137873410378,2.06335,0.5961189,1.32973445,0.0306499820788264
gene-LOC111099632,0.563566917175539,0.935714362000965,6.647172725,3.09391685,4.8705447875,0.372147444825425
gene-LOC111099633,0.308721483576496,0.0983694347809388,45.71056,46.4861175,46.09833875,0.210352048795557
gene-LOC111099634,NA,NA,NA,NA,NA,NA
gene-LOC111099635,0.469546502478435,0.626449608856395,7.5077074625,6.043904175,6.77580581875,0.156903106377961
gene-LOC111099636,NA,NA,NA,NA,NA,NA
gene-LOC111099637,NA,NA,NA,NA,NA,NA
gene-LOC111099638,0.949781853157589,0.399923955240968,0.3537836875,0.2645694,0.30917654375,0.549857897916621
gene-LOC111099639,0.371116826013105,0.580204331876527,3.1104916,1.236146525,2.1733190625,0.209087505863422
