gene.id,controls.females.mean.methylation.CoV,exposed.females.mean.methylation.CoV,controls.females.mean.methylation,exposed.females.mean.methylation,mean.methylation,abs.delta.CoV
gene-LOC111099463,0.335317588829333,0.585291346850776,4.270904625,3.886440375,4.0786725,0.249973758021443
gene-LOC111099464,0.225126558377819,2.56068683516413,0.3585580625,2.8415098125,1.6000339375,2.33556027678631
gene-LOC111099465,1.2037839473512,1.40991701460092,18.767694,1.633991625,10.2008428125,0.206133067249716
gene-LOC111099466,0.949943375954302,0.481640026209112,7.660819475,8.75822325,8.2095213625,0.46830334974519
gene-LOC111099467,0.816217041388261,1.14907036104208,6.454842925,3.196867,4.8258549625,0.332853319653824
gene-LOC111099468,0.829130652637666,0.459027758381984,1.9061032875,1.1440714375,1.5250873625,0.370102894255682
gene-LOC111099469,0.622050956571172,0.728856154806845,0.5855893875,0.5090234625,0.547306425,0.106805198235673
gene-LOC111099470,NA,NA,NA,NA,NA,NA
gene-LOC111099471,0.13528999658063,0.0531845698081332,55.076055,56.16181625,55.618935625,0.082105426772497
gene-LOC111099472,1.71021977906337,NA,4.3871374875,NA,NA,NA
gene-LOC111099473,0.314608795997512,0.546733551766518,0.29777894875,0.31685850375,0.30731872625,0.232124755769006
gene-LOC111099474,0.942911287760081,1.01861073655789,35.143846875,29.5623725,32.3531096875,0.0756994487978062
gene-LOC111099475,0.935136687929753,0.548324767454153,3.714812775,4.9830767375,4.34894475625,0.3868119204756
gene-LOC111099476,0.729535997496219,0.234243980406426,0.3536939125,0.3075058875,0.3305999,0.495292017089793
gene-LOC111099477,0.451543657931254,0.949950698946018,0.676606725,0.9383877125,0.80749721875,0.498407041014764
gene-LOC111099478,0.070777431294515,0.0824717733116019,45.71536375,44.0334775,44.874420625,0.011694342017087
gene-LOC111099479,0.111805993352649,0.065941167191343,53.30952125,52.29004875,52.799785,0.0458648261613063
gene-LOC111099480,1.15635230843304,1.51856527879821,2.3900944375,2.6723228625,2.53120865,0.362212970365168
gene-LOC111099481,0.0578224107259967,0.0840177746072979,63.75134625,61.25031875,62.5008325,0.0261953638813012
gene-LOC111099482,0.762948725082664,0.911715343050679,4.976986375,3.597038025,4.2870122,0.148766617968015
gene-LOC111099483,0.0417337788316291,0.0369001340458997,58.1075775,58.04498875,58.076283125,0.00483364478572942
gene-LOC111099484,0.151925672424566,0.176062285354286,61.398465,58.53979875,59.969131875,0.0241366129297196
gene-LOC111099485,0.412091233487604,2.72956802177005,0.331098975,3.9851202625,2.15810961875,2.31747678828245
gene-LOC111099486,0.532658056169207,0.336174861868183,13.572467125,10.37988125,11.9761741875,0.196483194301025
gene-LOC111099487,2.53629069919162,1.23249557198885,3.3198924125,2.7326346,3.02626350625,1.30379512720277
gene-LOC111099488,0.876577927554859,0.959168726993444,3.5577516625,2.6216213,3.08968648125,0.0825907994385856
gene-LOC111099489,0.711655990766749,0.54964494348831,0.951663775,0.755950475,0.853807125,0.162011047278439
gene-LOC111099490,0.479921662543126,0.66777506214831,0.436936925,0.449030375,0.44298365,0.187853399605185
gene-LOC111099491,NA,NA,NA,NA,NA,NA
gene-LOC111099492,0.957127181579627,1.18437193215982,7.3187163375,0.44594795,3.88233214375,0.227244750580192
gene-LOC111099493,2.25765231838465,0.851751525737207,1.27948671,0.27658691625,0.778036813125,1.40590079264744
gene-LOC111099494,0.250219913694018,0.435600400655558,0.23433425375,0.29043852375,0.26238638875,0.18538048696154
gene-LOC111099495,1.21171023495072,0.864026003579343,1.230325875,1.4731677875,1.35174683125,0.347684231371373
gene-LOC111099496,0.098447571170836,0.177276574002363,52.92726125,52.062845,52.495053125,0.0788290028315267
gene-LOC111099497,1.36940517835235,0.859060722256977,0.313525245,0.20540287625,0.259464060625,0.510344456095368
gene-LOC111099498,0.332590768556038,0.403428761035683,0.30734915375,0.28679434,0.297071746875,0.0708379924796456
gene-LOC111099499,NA,NA,NA,NA,NA,NA
gene-LOC111099500,0.767838405427622,0.356886245246787,2.292122625,1.67516625,1.9836444375,0.410952160180835
gene-LOC111099501,0.584610726796516,0.665366544494468,11.2348746,5.5699017875,8.40238819375,0.0807558176979518
gene-LOC111099502,0.259482852763671,0.205588018758032,37.916345,39.13806,38.5272025,0.0538948340056392
gene-LOC111099503,0.467101109564721,0.800168615272142,0.40376239875,0.245260525,0.324511461875,0.33306750570742
gene-LOC111099504,1.12338071070547,0.561442964510795,0.4745010475,0.23624126,0.35537115375,0.56193774619467
gene-LOC111099505,1.05763404585394,1.59042666668284,9.46925237,4.29992210125,6.884587235625,0.5327926208289
gene-LOC111099506,0.240232012543919,0.365397714369218,0.2253365875,0.271197375,0.24826698125,0.125165701825299
gene-LOC111099507,NA,NA,NA,NA,NA,NA
gene-LOC111099508,0.663002322712238,0.998229694799608,27.203304125,19.288851125,23.246077625,0.335227372087371
gene-LOC111099509,0.438955058162703,0.373289431807399,4.6222824375,3.3200236875,3.9711530625,0.0656656263553043
gene-LOC111099510,0.718237187347839,0.80414185154095,1.518166775,1.553963875,1.536065325,0.0859046641931114
gene-LOC111099511,0.209064697387242,0.109790992020686,46.8218175,44.83688125,45.829349375,0.0992737053665568
gene-LOC111099512,1.6635326976081,2.61968698212994,2.7652055875,4.1249878675,3.4450967275,0.956154284521841
gene-LOC111099513,NA,NA,NA,NA,NA,NA
gene-LOC111099514,0.203207853017366,0.373722006391994,0.25739775,0.26585025,0.261624,0.170514153374628
gene-LOC111099515,1.73274185095459,2.26514794237251,0.52416495,5.7245500625,3.12435750625,0.532406091417919
gene-LOC111099516,2.61712888053988,NA,2.7475680875,NA,NA,NA
gene-LOC111099517,0.0611120611848909,0.0917894612253508,66.467125,62.13055625,64.298840625,0.0306774000404599
gene-LOC111099518,0.330798373539365,0.306749691709902,0.35791875,0.2841362375,0.32102749375,0.0240486818294621
gene-LOC111099519,0.0666043523386285,0.0522183563994838,73.1443325,71.4372625,72.2907975,0.0143859959391446
gene-LOC111099520,NA,NA,NA,NA,NA,NA
gene-LOC111099521,0.27607793390284,0.140197071833292,5.168043625,4.23497775,4.7015106875,0.135880862069547
gene-LOC111099522,0.331343814821203,0.352338020247925,18.911048625,21.011016625,19.961032625,0.0209942054267222
gene-LOC111099523,0.241098465951177,0.23077401327488,16.424215,18.01335125,17.218783125,0.0103244526762972
gene-LOC111099524,0.0371572842494378,0.0850247195855032,63.97642,66.351945,65.1641825,0.0478674353360654
gene-LOC111099525,0.236929553335087,0.287034639275176,0.2385224,0.3159582,0.2772403,0.0501050859400882
gene-LOC111099526,0.416303515657628,0.278892559067303,0.4873146375,0.78591025,0.63661244375,0.137410956590325
gene-LOC111099527,0.337900556779234,0.302717675663988,0.23821544125,0.28822333625,0.26321938875,0.0351828811152469
gene-LOC111099528,1.06623320074097,1.57817948924129,1.8133399875,1.7943563,1.80384814375,0.51194628850032
gene-LOC111099529,0.866920261036666,0.616973026779377,0.2320074375,0.3856936375,0.3088505375,0.249947234257289
gene-LOC111099530,0.791714986254187,0.716499408361468,0.48168634625,0.8863750275,0.684030686875,0.0752155778927184
gene-LOC111099531,0.120731727120669,0.0735091280930771,57.342605,56.8027725,57.07268875,0.0472225990275924
gene-LOC111099532,NA,NA,NA,NA,NA,NA
gene-LOC111099533,0.581821936318693,0.597459090813651,30.0114009,30.204006775,30.1077038375,0.0156371544949573
gene-LOC111099535,0.527053498101678,0.753291066219948,0.2921119,0.17738215625,0.234747028125,0.226237568118271
gene-LOC111099536,1.00998232077697,0.979710415040724,0.1558602,0.2510134,0.2034368,0.0302719057362434
gene-LOC111099537,1.09276887733853,0.428489345409725,0.2005795275,0.21513816375,0.207858845625,0.664279531928804
gene-LOC111099538,0.263083093549318,0.497748465492245,30.93585375,35.66983625,33.302845,0.234665371942927
gene-LOC111099539,2.46998679945963,2.12532879639967,1.4073303625,0.8371567125,1.1222435375,0.344658003059965
gene-LOC111099540,2.3736535051442,1.61228208086901,1.5071526075,0.7199725475,1.1135625775,0.761371424275197
gene-LOC111099541,NA,1.74740604710841,NA,0.688347175,NA,NA
gene-LOC111099542,0.909530132554578,NA,0.63781182,NA,NA,NA
gene-LOC111099543,0.816421683916759,0.597779347270015,0.72434083625,1.39827113375,1.061305985,0.218642336646744
gene-LOC111099544,0.164395812399381,0.163548685631915,60.3317075,65.40984375,62.870775625,0.000847126767465928
gene-LOC111099545,0.654753704556556,0.742191473073182,1.4940502875,1.6982487,1.59614949375,0.0874377685166255
gene-LOC111099546,0.390423458312253,0.322051347568251,6.723562,8.012667125,7.3681145625,0.068372110744002
gene-LOC111099547,0.255721773004416,0.273413414093468,0.3165347,0.2309182125,0.27372645625,0.017691641089052
gene-LOC111099548,0.0449864148037208,0.0540567857781277,66.67355125,65.383465,66.028508125,0.00907037097440686
gene-LOC111099549,0.954432662491176,0.679030614037094,2.7380793125,1.5732564125,2.1556678625,0.275402048454082
gene-LOC111099550,2.04677344645369,1.78101829751188,2.99335557375,3.28449493125,3.1389252525,0.26575514894181
gene-LOC111099551,1.28659468758308,0.837274540801254,0.3382132575,0.1590205775,0.2486169175,0.449320146781822
gene-LOC111099552,0.0925621544597128,0.129925643005391,55.17084875,55.024735,55.097791875,0.0373634885456785
gene-LOC111099553,1.93498940281927,0.916595719566893,1.44666478375,0.38468750125,0.9156761425,1.01839368325237
gene-LOC111099554,NA,NA,NA,NA,NA,NA
gene-LOC111099555,1.09087520800734,1.58941700530309,4.38521053625,4.01846841625,4.20183947625,0.49854179729575
gene-LOC111099556,0.672737588490051,0.586596524491101,19.648009,23.542233375,21.5951211875,0.0861410639989499
gene-LOC111099557,0.271229342276266,0.180472280835705,7.562019875,7.149121125,7.3555705,0.0907570614405613
gene-LOC111099558,0.957015906428286,1.17518037478977,12.7231286125,8.6144836625,10.6688061375,0.218164468361483
gene-LOC111099559,NA,NA,NA,NA,NA,NA
gene-LOC111099560,1.23320836366399,1.41431580298236,6.5029304625,0.7061157625,3.6045231125,0.181107439318368
gene-LOC111099561,2.80824073041218,NA,1.9694309875,NA,NA,NA
gene-LOC111099562,NA,NA,NA,NA,NA,NA
gene-LOC111099563,1.05242146598777,0.572932783071566,3.3003644375,1.5293858125,2.414875125,0.479488682916204
gene-LOC111099564,1.25284568649486,0.770691358294094,7.867369275,9.642591975,8.754980625,0.482154328200765
gene-LOC111099566,0.752786352650176,0.352345602062494,1.4170698875,1.53183155,1.47445071875,0.400440750587682
gene-LOC111099567,0.144847422646809,0.128222207858632,42.35578,47.13734125,44.746560625,0.0166252147881771
gene-LOC111099568,NA,NA,NA,NA,NA,NA
gene-LOC111099569,0.595362204253291,0.830810240027648,0.3370312875,0.330006025,0.33351865625,0.235448035774357
gene-LOC111099570,0.607671715659848,0.727253946874476,0.56292495,0.7475506375,0.65523779375,0.119582231214628
gene-LOC111099571,0.0552129605193421,0.108345784983106,60.1414125,60.7948375,60.468125,0.0531328244637644
gene-LOC111099572,1.95767310392596,1.88552145706076,1.1438070375,3.1261274875,2.1349672625,0.0721516468652015
gene-LOC111099573,0.051121434701756,0.0440843266231508,68.99592125,67.5634325,68.279676875,0.00703710807860518
gene-LOC111099574,0.794314871057963,1.14684545577396,1.95088765,3.5500660875,2.75047686875,0.352530584715994
gene-LOC111099575,0.51070730588818,0.721188941436923,6.706003175,10.4743921125,8.59019764375,0.210481635548744
gene-LOC111099576,2.40749596075351,1.51937938013551,1.3752641275,5.012033775,3.19364895125,0.888116580618
gene-LOC111099577,0.616638954967533,1.38843282441551,6.6365288625,10.248137425,8.44233314375,0.771793869447974
gene-LOC111099578,NA,NA,NA,NA,NA,NA
gene-LOC111099579,0.955411015549487,0.949612339949291,0.2869027225,0.28758113,0.28724192625,0.00579867560019698
gene-LOC111099580,0.0454546715853162,0.0378697004890445,59.0230925,59.057785,59.04043875,0.00758497109627167
gene-LOC111099581,1.17201194844683,NA,0.5273317625,NA,NA,NA
gene-LOC111099582,0.322420447290855,0.184076642939577,32.61601325,31.7465945,32.181303875,0.138343804351277
gene-LOC111099583,2.08586015826541,1.99065944678427,3.050310725,1.9216110375,2.48596088125,0.0952007114811402
gene-LOC111099584,0.0729880333546419,0.081982037536596,60.81420375,60.87176875,60.84298625,0.00899400418195409
gene-LOC111099585,0.0730698401337434,0.113381562272064,48.75336125,46.147855,47.450608125,0.0403117221383202
gene-LOC111099586,NA,2.1951617315139,NA,0.11133996625,NA,NA
gene-LOC111099587,0.404234408945457,0.363431612093357,42.76614,33.56806125,38.167100625,0.0408027968521
gene-LOC111099588,0.758176416034564,1.09106388685474,2.8067327,7.9689762625,5.38785448125,0.332887470820178
gene-LOC111099589,0.368391137928443,0.37884845710313,0.2568103375,0.266901375,0.26185585625,0.0104573191746865
gene-LOC111099590,0.987723671021973,1.42445889035358,0.2229798675,0.4588630025,0.340921435,0.436735219331611
gene-LOC111099591,0.609359527272909,0.689601100334867,1.874034275,1.604305775,1.739170025,0.0802415730619582
gene-LOC111099592,0.538448733894708,0.438128862073662,1.479474125,1.1795452375,1.32950968125,0.100319871821046
gene-LOC111099593,0.151262402321134,0.123586720746438,54.38286625,56.50915375,55.44601,0.0276756815746955
gene-LOC111099594,0.0600087172926033,0.0666861072882824,38.0428125,36.983895,37.51335375,0.00667738999567909
gene-LOC111099595,0.31037180062049,0.224839535867952,4.270640625,4.505544875,4.38809275,0.0855322647525374
gene-LOC111099596,0.348257608969338,0.534892112696582,34.17171625,31.0454425,32.608579375,0.186634503727244
gene-LOC111099597,0.110512715051696,0.127095297626483,58.8947,53.3860775,56.14038875,0.0165825825747872
gene-LOC111099598,0.228600019381788,0.248575527914668,55.1076525,54.75027875,54.928965625,0.0199755085328802
gene-LOC111099599,NA,NA,NA,NA,NA,NA
gene-LOC111099600,0.301574954977744,0.448789692476664,0.31577325125,0.41606991625,0.36592158375,0.14721473749892
gene-LOC111099601,0.26337127963596,0.258273694938027,46.31431625,46.95933875,46.6368275,0.00509758469793314
gene-LOC111099602,NA,NA,NA,NA,NA,NA
gene-LOC111099603,0.0911545754831709,0.0298044622982034,52.2017475,52.752245,52.47699625,0.0613501131849675
gene-LOC111099604,0.0520579217774367,0.0503324246479182,70.68159125,69.46915625,70.07537375,0.00172549712951849
gene-LOC111099605,0.804168917536441,1.15118463357169,0.332114675,0.19269585,0.2624052625,0.347015716035251
gene-LOC111099606,0.584862154919748,NA,0.23067202375,NA,NA,NA
gene-LOC111099607,0.617142573068155,0.963635947611557,1.735608125,2.523216575,2.12941235,0.346493374543402
gene-LOC111099608,0.46443812192611,0.470789551096215,0.986418425,1.1794974875,1.08295795625,0.00635142917010528
gene-LOC111099609,0.262674318845125,0.839249016902072,1.7569185,3.15518925,2.456053875,0.576574698056946
gene-LOC111099610,0.0963773850172928,0.0652644420227703,33.23148125,33.74918625,33.49033375,0.0311129429945225
gene-LOC111099611,0.1757669245131,0.10498998773251,35.93731375,38.314065,37.125689375,0.0707769367805893
gene-LOC111099612,0.0519154546850393,0.0454184273910722,63.86988125,63.18369875,63.52679,0.00649702729396705
gene-LOC111099613,0.273152033942796,0.133664766947551,44.54661875,48.9551475,46.750883125,0.139487266995245
gene-LOC111099614,0.506567816684213,0.290899604998216,40.59312125,50.292035,45.442578125,0.215668211685997
gene-LOC111099615,NA,0.86114422051361,NA,6.28445125,NA,NA
gene-LOC111099616,NA,NA,NA,NA,NA,NA
gene-LOC111099617,0.14651716016182,0.33992670676834,59.68207125,53.8141025,56.748086875,0.19340954660652
gene-LOC111099618,NA,NA,NA,NA,NA,NA
gene-LOC111099619,0.822667806392346,NA,6.65671395,NA,NA,NA
gene-LOC111099620,1.04219664102242,0.473587912184101,0.725796965,0.30068934,0.5132431525,0.568608728838314
gene-LOC111099621,0.445284310058473,0.562414044997754,0.685217145,0.43762089875,0.561419021875,0.117129734939281
gene-LOC111099622,0.39858418865467,0.55414639823392,2.2321186875,1.623980125,1.92804940625,0.15556220957925
gene-LOC111099623,0.0953118872149834,0.0576067852956073,52.71475625,54.62167125,53.66821375,0.0377051019193761
gene-LOC111099624,0.353899380596103,0.362235810804041,0.2985921,0.2662793875,0.28243574375,0.00833643020793778
gene-LOC111099625,0.165282249302155,0.173874074883284,51.03584,52.74708,51.89146,0.00859182558112884
gene-LOC111099626,0.106325591203789,0.0916385817205702,59.66563,60.77811,60.22187,0.014687009483219
gene-LOC111099627,0.536590136032665,0.281671559450841,0.4758912375,0.46517635,0.47053379375,0.254918576581825
gene-LOC111099628,0.518723559047479,0.516053329932589,0.56841765,0.543559775,0.5559887125,0.00267022911488968
gene-LOC111099629,0.516191989097184,0.623246600816712,0.6647287125,0.720980975,0.69285484375,0.107054611719528
gene-LOC111099630,0.790340135108247,0.492069731911889,0.6187757625,0.5504248,0.58460028125,0.298270403196358
gene-LOC111099631,0.299487891331552,0.443276882641451,2.06335,1.9211303,1.99224015,0.143788991309899
gene-LOC111099632,0.563566917175539,0.689426895529307,6.647172725,5.0454318375,5.84630228125,0.125859978353768
gene-LOC111099633,0.308721483576496,0.238153425754163,45.71056,43.32556375,44.518061875,0.0705680578223333
gene-LOC111099634,NA,NA,NA,NA,NA,NA
gene-LOC111099635,0.469546502478435,0.253298420706593,7.5077074625,6.7872241625,7.1474658125,0.216248081771842
gene-LOC111099636,NA,NA,NA,NA,NA,NA
gene-LOC111099637,NA,NA,NA,NA,NA,NA
gene-LOC111099638,0.949781853157589,0.342902579601414,0.3537836875,0.2164747875,0.2851292375,0.606879273556175
gene-LOC111099639,0.371116826013105,0.630388635390901,3.1104916,3.846827975,3.4786597875,0.259271809377796
gene-LOC111099640,1.18635982472913,NA,1.46435605,NA,NA,NA
gene-LOC111099641,1.18571284539603,NA,0.29237752375,NA,NA,NA
gene-LOC111099642,0.371517599770454,0.21371253046757,0.487910925,0.2830277875,0.38546935625,0.157805069302883
